dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
vuamc,deepseek,ppipp,20,0.338373,0.009961,-0.291084,0.009961,0.372141,0.009157,300,300,high_variance
vuamc,deepseek,ppipp,26,0.306398,0.008903,-0.264763,0.008903,0.331319,0.008193,300,300,high_variance
vuamc,deepseek,ppipp,33,0.300154,0.007681,-0.269058,0.007681,0.318713,0.00738,300,300,high_variance
vuamc,deepseek,ppipp,43,0.299948,0.007177,-0.272975,0.007177,0.312332,0.006819,300,300,high_variance
vuamc,deepseek,ppipp,56,0.311917,0.006585,-0.29032,0.006585,0.321196,0.006421,300,300,high_variance
vuamc,deepseek,ppipp,72,0.313339,0.005885,-0.296295,0.005885,0.320674,0.005672,300,300,high_variance
vuamc,deepseek,ppipp,93,0.302653,0.005069,-0.289639,0.005069,0.308571,0.00491,300,300,high_variance
vuamc,deepseek,ppipp,120,0.312829,0.004791,-0.301622,0.004791,0.317151,0.004741,300,300,high_variance
vuamc,deepseek,ppipp,155,0.304044,0.004134,-0.295493,0.004134,0.307412,0.004047,300,300,high_variance
vuamc,deepseek,ppipp,200,0.306889,0.003541,-0.300697,0.003541,0.309201,0.003517,300,300,high_variance
