dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,gpt54,llm_only,,0.255813,0.0,-0.255813,0.0,1.253483,0.0,300,300,high_variance
fomc,gpt54,expert_only,20.0,4.704633,0.271494,-0.14445,0.271494,5.713856,0.213834,300,300,high_variance
fomc,gpt54,expert_only,26.0,3.860399,0.222465,0.235554,0.222465,4.50633,0.154522,300,300,high_variance
fomc,gpt54,expert_only,33.0,2.968755,0.171318,0.092454,0.171318,3.651289,0.10669,300,300,high_variance
fomc,gpt54,expert_only,43.0,2.413824,0.139279,0.083601,0.139279,3.020516,0.086065,300,300,high_variance
fomc,gpt54,expert_only,56.0,2.023653,0.116811,0.041913,0.116811,2.571596,0.073141,300,300,high_variance
fomc,gpt54,expert_only,72.0,1.76046,0.10162,0.035046,0.10162,2.234845,0.064056,300,300,high_variance
fomc,gpt54,expert_only,93.0,1.421417,0.081893,0.092119,0.081893,1.842702,0.052853,300,300,high_variance
fomc,gpt54,expert_only,120.0,1.223368,0.070453,0.086893,0.070453,1.5723,0.043557,300,300,high_variance
fomc,gpt54,expert_only,155.0,1.044551,0.060166,0.071395,0.060166,1.387725,0.038229,300,300,high_variance
fomc,gpt54,expert_only,200.0,0.851755,0.048999,0.072174,0.048999,1.145891,0.030228,300,300,high_variance
fomc,gpt54,dsl,20.0,3.173309,0.182626,-0.253393,0.182626,3.975941,0.120814,300,300,high_variance
fomc,gpt54,dsl,26.0,2.498353,0.144217,0.046885,0.144217,3.082425,0.090589,300,300,high_variance
fomc,gpt54,dsl,33.0,1.890577,0.109121,-0.045517,0.109121,2.466007,0.074374,300,300,high_variance
fomc,gpt54,dsl,43.0,1.666406,0.09618,0.041763,0.09618,2.084754,0.059249,300,300,high_variance
fomc,gpt54,dsl,56.0,1.376712,0.079333,-0.084934,0.079333,1.773604,0.049781,300,300,high_variance
fomc,gpt54,dsl,72.0,1.191191,0.068716,-0.048845,0.068716,1.54034,0.040956,300,300,high_variance
fomc,gpt54,dsl,93.0,1.098285,0.063395,-0.023447,0.063395,1.384952,0.040834,300,300,high_variance
fomc,gpt54,dsl,120.0,0.834232,0.048,-0.06878,0.048,1.091679,0.029788,300,300,high_variance
fomc,gpt54,dsl,155.0,0.780799,0.044993,-0.048263,0.044993,1.001911,0.027036,300,300,high_variance
fomc,gpt54,dsl,200.0,0.657221,0.037582,-0.090707,0.037582,0.850731,0.022734,300,300,high_variance
fomc,gpt54,ppi,20.0,5.777709,0.333256,-0.253212,0.333256,6.19908,0.286237,300,300,high_variance
fomc,gpt54,ppi,26.0,4.08633,0.235107,0.339846,0.235107,4.513301,0.196684,300,300,high_variance
fomc,gpt54,ppi,33.0,2.998533,0.172678,0.214298,0.172678,3.548148,0.135892,300,300,high_variance
fomc,gpt54,ppi,43.0,2.914466,0.167186,0.329805,0.167186,3.301605,0.133359,300,300,high_variance
fomc,gpt54,ppi,56.0,1.85965,0.107365,-0.010603,0.107365,2.348529,0.073002,300,300,high_variance
fomc,gpt54,ppi,72.0,1.538007,0.088709,0.068455,0.088709,1.956261,0.057432,300,300,high_variance
fomc,gpt54,ppi,93.0,1.442096,0.083159,0.070668,0.083159,1.766126,0.054995,300,300,high_variance
fomc,gpt54,ppi,120.0,1.040001,0.060015,-0.032375,0.060015,1.388813,0.039569,300,300,high_variance
fomc,gpt54,ppi,155.0,1.03931,0.06,0.012491,0.06,1.29932,0.039373,300,300,high_variance
fomc,gpt54,ppi,200.0,0.932769,0.053708,-0.068586,0.053708,1.174832,0.0331,300,300,high_variance
fomc,gpt54,ppipp,20.0,3.209471,0.184761,-0.244271,0.184761,4.068338,0.143658,300,300,high_variance
fomc,gpt54,ppipp,26.0,2.569459,0.148321,0.049017,0.148321,3.149555,0.102434,300,300,high_variance
fomc,gpt54,ppipp,33.0,2.116463,0.122191,-0.016088,0.122191,2.767081,0.083422,300,300,high_variance
fomc,gpt54,ppipp,43.0,1.761856,0.101713,0.022528,0.101713,2.33012,0.063244,300,300,high_variance
fomc,gpt54,ppipp,56.0,1.509696,0.087093,-0.060393,0.087093,2.002368,0.058365,300,300,high_variance
fomc,gpt54,ppipp,72.0,1.335876,0.077103,-0.033357,0.077103,1.773896,0.048258,300,300,high_variance
fomc,gpt54,ppipp,93.0,1.110905,0.064137,0.007661,0.064137,1.508256,0.04394,300,300,high_variance
fomc,gpt54,ppipp,120.0,0.944654,0.054539,-0.003823,0.054539,1.25785,0.034052,300,300,high_variance
fomc,gpt54,ppipp,155.0,0.813694,0.046976,-0.009369,0.046976,1.12077,0.030195,300,300,high_variance
fomc,gpt54,ppipp,200.0,0.698162,0.0403,-0.014196,0.0403,0.954047,0.025173,300,300,high_variance
