dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,mistral,llm_only,,0.298061,0.0,0.298061,0.0,7.732604,0.0,300,300,high_variance
fomc,mistral,expert_only,20.0,4.704633,0.271494,-0.14445,0.271494,5.713856,0.213834,300,300,high_variance
fomc,mistral,expert_only,26.0,3.860399,0.222465,0.235554,0.222465,4.50633,0.154522,300,300,high_variance
fomc,mistral,expert_only,33.0,2.968755,0.171318,0.092454,0.171318,3.651289,0.10669,300,300,high_variance
fomc,mistral,expert_only,43.0,2.413824,0.139279,0.083601,0.139279,3.020516,0.086065,300,300,high_variance
fomc,mistral,expert_only,56.0,2.023653,0.116811,0.041913,0.116811,2.571596,0.073141,300,300,high_variance
fomc,mistral,expert_only,72.0,1.76046,0.10162,0.035046,0.10162,2.234845,0.064056,300,300,high_variance
fomc,mistral,expert_only,93.0,1.421417,0.081893,0.092119,0.081893,1.842702,0.052853,300,300,high_variance
fomc,mistral,expert_only,120.0,1.223368,0.070453,0.086893,0.070453,1.5723,0.043557,300,300,high_variance
fomc,mistral,expert_only,155.0,1.044551,0.060166,0.071395,0.060166,1.387725,0.038229,300,300,high_variance
fomc,mistral,expert_only,200.0,0.851755,0.048999,0.072174,0.048999,1.145891,0.030228,300,300,high_variance
fomc,mistral,dsl,20.0,3.174399,0.182705,-0.249897,0.182705,3.976661,0.121082,300,300,high_variance
fomc,mistral,dsl,26.0,2.636351,0.152144,0.077563,0.152144,3.226848,0.0959,300,300,high_variance
fomc,mistral,dsl,33.0,2.142002,0.123663,-0.020398,0.123663,2.794094,0.075393,300,300,high_variance
fomc,mistral,dsl,43.0,1.773092,0.102369,0.003742,0.102369,2.335218,0.060077,300,300,high_variance
fomc,mistral,dsl,56.0,1.52743,0.088038,-0.088512,0.088038,1.962207,0.054747,300,300,high_variance
fomc,mistral,dsl,72.0,1.449577,0.083652,-0.044458,0.083652,1.836486,0.050174,300,300,high_variance
fomc,mistral,dsl,93.0,1.210882,0.06991,-0.005251,0.06991,1.571869,0.046558,300,300,high_variance
fomc,mistral,dsl,120.0,0.93571,0.054013,-0.018654,0.054013,1.234872,0.032556,300,300,high_variance
fomc,mistral,dsl,155.0,0.873541,0.050408,-0.027903,0.050408,1.128699,0.030323,300,300,high_variance
fomc,mistral,dsl,200.0,0.722265,0.041681,-0.021932,0.041681,0.960682,0.025348,300,300,high_variance
fomc,mistral,ppi,20.0,15.605861,0.896906,-1.48683,0.896906,17.826015,0.977289,300,300,high_variance
fomc,mistral,ppi,26.0,3.891808,0.22447,0.173782,0.22447,4.536013,0.174959,300,300,high_variance
fomc,mistral,ppi,33.0,3.106783,0.178937,0.215912,0.178937,3.637991,0.115488,300,300,high_variance
fomc,mistral,ppi,43.0,2.625729,0.151206,0.188359,0.151206,3.205287,0.095556,300,300,high_variance
fomc,mistral,ppi,56.0,2.118348,0.121895,-0.172862,0.121895,2.59417,0.079203,300,300,high_variance
fomc,mistral,ppi,72.0,1.923071,0.110964,0.065781,0.110964,2.345027,0.066443,300,300,high_variance
fomc,mistral,ppi,93.0,1.719125,0.09909,0.098815,0.09909,2.117499,0.062109,300,300,high_variance
fomc,mistral,ppi,120.0,1.239364,0.071524,0.036301,0.071524,1.592934,0.044873,300,300,high_variance
fomc,mistral,ppi,155.0,1.20047,0.069196,0.068422,0.069196,1.483639,0.042635,300,300,high_variance
fomc,mistral,ppi,200.0,1.153788,0.066471,0.075516,0.066471,1.388145,0.038343,300,300,high_variance
fomc,mistral,ppipp,20.0,3.553063,0.204964,-0.145694,0.204964,4.47613,0.145238,300,300,high_variance
fomc,mistral,ppipp,26.0,3.021669,0.174199,0.163899,0.174199,3.703195,0.114732,300,300,high_variance
fomc,mistral,ppipp,33.0,2.501308,0.144362,0.066367,0.144362,3.208569,0.091649,300,300,high_variance
fomc,mistral,ppipp,43.0,2.063546,0.11906,0.074889,0.11906,2.689564,0.072375,300,300,high_variance
fomc,mistral,ppipp,56.0,1.751881,0.101145,0.000726,0.101145,2.29829,0.064132,300,300,high_variance
fomc,mistral,ppipp,72.0,1.569338,0.090601,0.015328,0.090601,2.043983,0.057538,300,300,high_variance
fomc,mistral,ppipp,93.0,1.275556,0.073535,0.069353,0.073535,1.701845,0.047891,300,300,high_variance
fomc,mistral,ppipp,120.0,1.080237,0.062303,0.04906,0.062303,1.425047,0.038937,300,300,high_variance
fomc,mistral,ppipp,155.0,0.934201,0.053898,0.035128,0.053898,1.262698,0.034599,300,300,high_variance
fomc,mistral,ppipp,200.0,0.777431,0.044829,0.038665,0.044829,1.064206,0.027718,300,300,high_variance
