dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,mistral,llm_only,,0.143858,0.0,0.143858,0.0,9.381005,0.0,300,300,high_variance
fomc,mistral,expert_only,20.0,5.981612,0.34331,-0.648912,0.34331,6.763483,0.228101,300,300,high_variance
fomc,mistral,expert_only,26.0,5.195658,0.29666,0.769889,0.29666,5.630881,0.182475,300,300,high_variance
fomc,mistral,expert_only,33.0,4.251116,0.245438,-0.001146,0.245438,4.789149,0.14292,300,300,high_variance
fomc,mistral,expert_only,43.0,3.438564,0.198497,0.058668,0.198497,3.891398,0.117247,300,300,high_variance
fomc,mistral,expert_only,56.0,2.980372,0.169948,0.466869,0.169948,3.420928,0.095527,300,300,high_variance
fomc,mistral,expert_only,72.0,2.225589,0.12849,0.019096,0.12849,2.634528,0.075248,300,300,high_variance
fomc,mistral,expert_only,93.0,1.945903,0.112165,-0.110546,0.112165,2.375417,0.065607,300,300,high_variance
fomc,mistral,expert_only,120.0,1.708167,0.098617,-0.014653,0.098617,2.04551,0.05593,300,300,high_variance
fomc,mistral,expert_only,155.0,1.402877,0.080981,0.026252,0.080981,1.680889,0.046018,300,300,high_variance
fomc,mistral,expert_only,200.0,1.167347,0.067218,0.084979,0.067218,1.443564,0.039578,300,300,high_variance
fomc,mistral,dsl,20.0,5.85379,0.338467,-0.115872,0.338467,6.623182,0.233812,300,299,high_variance
fomc,mistral,dsl,26.0,6.914485,0.393045,1.272475,0.393045,7.040704,0.291021,300,299,high_variance
fomc,mistral,dsl,33.0,5.118366,0.295051,0.284928,0.295051,5.29396,0.204699,300,300,high_variance
fomc,mistral,dsl,43.0,3.00086,0.17298,0.168984,0.17298,3.326815,0.101811,300,300,high_variance
fomc,mistral,dsl,56.0,2.793457,0.158898,0.478352,0.158898,3.137405,0.095015,300,300,high_variance
fomc,mistral,dsl,72.0,2.073361,0.119693,0.029754,0.119693,2.445464,0.071237,300,300,high_variance
fomc,mistral,dsl,93.0,1.816259,0.104849,-0.028055,0.104849,2.153804,0.059488,300,300,high_variance
fomc,mistral,dsl,120.0,1.563654,0.090264,-0.026775,0.090264,1.860103,0.050949,300,300,high_variance
fomc,mistral,dsl,155.0,1.221533,0.070521,-0.012746,0.070521,1.480678,0.03818,300,300,high_variance
fomc,mistral,dsl,200.0,1.055764,0.060568,0.118641,0.060568,1.289702,0.034747,300,300,high_variance
fomc,mistral,ppi,20.0,4.17095481545447e+27,2.4040615981399363e+26,-2.4151101343293052e+26,2.4040615981399363e+26,3.7149936409535013e+27,2.141252536692329e+26,300,300,high_variance
fomc,mistral,ppi,26.0,5.607888,0.322389,0.517636,0.322389,6.091592,0.207428,300,300,high_variance
fomc,mistral,ppi,33.0,4.303525,0.248463,0.012668,0.248463,4.838893,0.146918,300,300,high_variance
fomc,mistral,ppi,43.0,3.891571,0.224449,0.17657,0.224449,4.070243,0.133944,300,300,high_variance
fomc,mistral,ppi,56.0,3.340496,0.191285,0.426578,0.191285,3.657283,0.114824,300,300,high_variance
fomc,mistral,ppi,72.0,2.686619,0.154737,0.186757,0.154737,3.051368,0.090595,300,300,high_variance
fomc,mistral,ppi,93.0,2.144491,0.123772,-0.054369,0.123772,2.487499,0.06842,300,300,high_variance
fomc,mistral,ppi,120.0,2.057572,0.118783,-0.028506,0.118783,2.302913,0.064863,300,300,high_variance
fomc,mistral,ppi,155.0,1.686871,0.097386,-0.018642,0.097386,1.896352,0.052843,300,300,high_variance
fomc,mistral,ppi,200.0,1.426532,0.08196,0.140589,0.08196,1.636571,0.045276,300,300,high_variance
fomc,mistral,ppipp,20.0,4.738438,0.273305,-0.210082,0.273305,5.680096,0.183422,300,300,high_variance
fomc,mistral,ppipp,26.0,4.543313,0.259122,0.706021,0.259122,5.014776,0.161271,300,300,high_variance
fomc,mistral,ppipp,33.0,3.788992,0.218749,0.034432,0.218749,4.35044,0.129711,300,300,high_variance
fomc,mistral,ppipp,43.0,3.060562,0.176554,0.125084,0.176554,3.4736,0.101253,300,300,high_variance
fomc,mistral,ppipp,56.0,2.640661,0.149869,0.484637,0.149869,3.083052,0.083713,300,300,high_variance
fomc,mistral,ppipp,72.0,2.086327,0.120374,0.076039,0.120374,2.474553,0.071424,300,300,high_variance
fomc,mistral,ppipp,93.0,1.792913,0.103418,-0.077278,0.103418,2.191682,0.05941,300,300,high_variance
fomc,mistral,ppipp,120.0,1.58835,0.091696,-0.020409,0.091696,1.906469,0.051656,300,300,high_variance
fomc,mistral,ppipp,155.0,1.294481,0.074722,0.025459,0.074722,1.558433,0.041743,300,300,high_variance
fomc,mistral,ppipp,200.0,1.072282,0.061635,0.100549,0.061635,1.337725,0.03595,300,300,high_variance
