dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,deepseek,llm_only,,1.730824,0.0,-1.730824,0.0,3.563311,0.0,300,300,high_variance
fomc,deepseek,expert_only,20.0,5.981612,0.34331,-0.648912,0.34331,6.763483,0.228101,300,300,high_variance
fomc,deepseek,expert_only,26.0,5.195658,0.29666,0.769889,0.29666,5.630881,0.182475,300,300,high_variance
fomc,deepseek,expert_only,33.0,4.251116,0.245438,-0.001146,0.245438,4.789149,0.14292,300,300,high_variance
fomc,deepseek,expert_only,43.0,3.438564,0.198497,0.058668,0.198497,3.891398,0.117247,300,300,high_variance
fomc,deepseek,expert_only,56.0,2.980372,0.169948,0.466869,0.169948,3.420928,0.095527,300,300,high_variance
fomc,deepseek,expert_only,72.0,2.225589,0.12849,0.019096,0.12849,2.634528,0.075248,300,300,high_variance
fomc,deepseek,expert_only,93.0,1.945903,0.112165,-0.110546,0.112165,2.375417,0.065607,300,300,high_variance
fomc,deepseek,expert_only,120.0,1.708167,0.098617,-0.014653,0.098617,2.04551,0.05593,300,300,high_variance
fomc,deepseek,expert_only,155.0,1.402877,0.080981,0.026252,0.080981,1.680889,0.046018,300,300,high_variance
fomc,deepseek,expert_only,200.0,1.167347,0.067218,0.084979,0.067218,1.443564,0.039578,300,300,high_variance
fomc,deepseek,dsl,20.0,5.94961,0.344444,-0.206613,0.344444,6.706534,0.237448,300,298,high_variance
fomc,deepseek,dsl,26.0,6.099156,0.347821,1.071395,0.347821,6.282139,0.242012,300,298,high_variance
fomc,deepseek,dsl,33.0,4.593624,0.26456,0.322159,0.26456,4.818222,0.177352,300,300,high_variance
fomc,deepseek,dsl,43.0,3.486602,0.20054,0.302476,0.20054,3.645501,0.12442,300,300,high_variance
fomc,deepseek,dsl,56.0,3.264839,0.185536,0.576297,0.185536,3.429311,0.124934,300,300,high_variance
fomc,deepseek,dsl,72.0,2.261974,0.130394,0.125406,0.130394,2.489558,0.079619,300,300,high_variance
fomc,deepseek,dsl,93.0,1.878206,0.108432,0.020203,0.108432,2.13875,0.064062,300,300,high_variance
fomc,deepseek,dsl,120.0,1.638154,0.094529,0.053191,0.094529,1.849909,0.053983,300,300,high_variance
fomc,deepseek,dsl,155.0,1.299127,0.075005,0.001214,0.075005,1.467773,0.039724,300,300,high_variance
fomc,deepseek,dsl,200.0,1.152907,0.06639,0.083058,0.06639,1.305689,0.034073,300,300,high_variance
fomc,deepseek,ppi,20.0,1.0989602768184164e+51,6.334266539294368e+49,6.344850116498183e+49,6.334266539294368e+49,1.1046397437664828e+51,6.367002260693069e+49,300,300,high_variance
fomc,deepseek,ppi,26.0,7.59692672954755e+40,4.372114953194709e+39,6.05911084456874e+39,4.372114953194709e+39,6.967180951955221e+40,4.009688000504052e+39,300,300,high_variance
fomc,deepseek,ppi,33.0,3.436466806694443e+26,1.9772967557815257e+25,2.8319027568095613e+25,1.9772967557815257e+25,3.197489616528343e+26,1.8398198535566623e+25,300,300,high_variance
fomc,deepseek,ppi,43.0,7.2833803244890116e+25,4.198047304851645e+24,4.2050615909541547e+24,4.198047304851645e+24,7.0442975238035845e+25,4.0602430350843296e+24,300,300,high_variance
fomc,deepseek,ppi,56.0,3.836753962034568e+26,2.2114544114384636e+25,2.2156065439518495e+25,2.2114544114384636e+25,3.501603092168115e+26,2.018277867037007e+25,300,300,high_variance
fomc,deepseek,ppi,72.0,4.006431,0.229901,0.441696,0.229901,3.992784,0.165524,300,300,high_variance
fomc,deepseek,ppi,93.0,2.744744,0.158017,0.206933,0.158017,2.91681,0.100248,300,300,high_variance
fomc,deepseek,ppi,120.0,2.370628,0.136341,0.207914,0.136341,2.493356,0.081036,300,300,high_variance
fomc,deepseek,ppi,155.0,1.95637,0.112865,0.076297,0.112865,2.077591,0.063212,300,300,high_variance
fomc,deepseek,ppi,200.0,1.87028,0.107599,0.157156,0.107599,1.975683,0.055857,300,300,high_variance
fomc,deepseek,ppipp,20.0,4.326304,0.247248,-0.614319,0.247248,5.116446,0.156343,300,300,high_variance
fomc,deepseek,ppipp,26.0,4.045916,0.232681,0.356885,0.232681,4.506913,0.145436,300,300,high_variance
fomc,deepseek,ppipp,33.0,3.392969,0.195657,-0.166421,0.195657,3.925241,0.111683,300,300,high_variance
fomc,deepseek,ppipp,43.0,2.660534,0.153263,-0.177747,0.153263,3.119111,0.087826,300,300,high_variance
fomc,deepseek,ppipp,56.0,2.493349,0.143369,0.224444,0.143369,2.911819,0.083309,300,300,high_variance
fomc,deepseek,ppipp,72.0,1.890043,0.108896,-0.121459,0.108896,2.261225,0.063577,300,300,high_variance
fomc,deepseek,ppipp,93.0,1.68439,0.096618,-0.191493,0.096618,2.082736,0.05719,300,300,high_variance
fomc,deepseek,ppipp,120.0,1.477584,0.085053,-0.1143,0.085053,1.804256,0.048753,300,300,high_variance
fomc,deepseek,ppipp,155.0,1.220633,0.070302,-0.085067,0.070302,1.473364,0.038639,300,300,high_variance
fomc,deepseek,ppipp,200.0,1.041285,0.060105,-0.022079,0.060105,1.284813,0.034186,300,300,high_variance
