dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
fomc,claude,llm_only,,0.604537,0.0,1.358985,0.0,300,300,full_logistic
fomc,claude,expert_only,20.0,3542.440591,204.110345,444.279625,445.136927,300,300,full_logistic
fomc,claude,expert_only,26.0,8.108934,0.353357,2.533092,0.596107,300,300,full_logistic
fomc,claude,expert_only,33.0,5.079568,0.213045,1.038903,0.352705,300,300,full_logistic
fomc,claude,expert_only,43.0,3.541913,0.147375,0.805186,0.233315,300,300,full_logistic
fomc,claude,expert_only,56.0,2.337098,0.095753,0.81081,0.166697,300,300,full_logistic
fomc,claude,expert_only,72.0,1.742847,0.070005,0.271659,0.133322,300,300,full_logistic
fomc,claude,expert_only,93.0,1.045093,0.03047,0.093148,0.108756,300,300,full_logistic
fomc,claude,expert_only,120.0,0.82493,0.017254,0.271757,0.09909,300,300,full_logistic
fomc,claude,expert_only,155.0,0.668959,0.012331,0.199199,0.083906,300,300,full_logistic
fomc,claude,expert_only,200.0,0.555396,0.010076,-0.014891,0.064418,300,300,full_logistic
fomc,claude,dsl,20.0,23.957869,1.366913,6.888055,3.15574,300,265,full_logistic
fomc,claude,dsl,26.0,6.752783,0.309632,1.952403,0.372218,300,290,full_logistic
fomc,claude,dsl,33.0,9.346898,0.510083,0.945787,0.255769,300,299,full_logistic
fomc,claude,dsl,43.0,2.808092,0.128856,0.336013,0.183595,300,300,full_logistic
fomc,claude,dsl,56.0,3.398364,0.180347,0.434242,0.157442,300,300,full_logistic
fomc,claude,dsl,72.0,1.315907,0.052171,0.198525,0.11727,300,300,full_logistic
fomc,claude,dsl,93.0,1.098174,0.044486,0.058042,0.088835,300,300,full_logistic
fomc,claude,dsl,120.0,0.789894,0.027141,0.2049,0.079125,300,300,full_logistic
fomc,claude,dsl,155.0,0.56146,0.011224,0.161937,0.067425,300,300,full_logistic
fomc,claude,dsl,200.0,0.475374,0.009823,0.006594,0.049383,300,300,full_logistic
fomc,claude,ppi,20.0,8.40775798146302e+53,4.845854266640272e+52,1.4569506743509077e+53,1.4477141058120388e+53,300,300,full_logistic
fomc,claude,ppi,26.0,4.20914912346022e+70,2.4260997430064243e+69,1.6860783756286047e+69,1.6832658993159262e+69,300,300,full_logistic
fomc,claude,ppi,33.0,3.594660443946522e+52,2.068895303623662e+51,1.6176253817932493e+51,1.1772931976586178e+51,300,300,full_logistic
fomc,claude,ppi,43.0,4.9386497530373616e+51,2.846574579611168e+50,2.1642197066803733e+50,2.1606096627245055e+50,300,300,full_logistic
fomc,claude,ppi,56.0,6.785099065699754e+39,3.910844258945871e+38,3.131421282461835e+38,3.1261786546634976e+38,300,300,full_logistic
fomc,claude,ppi,72.0,7.395062981251841e+35,4.257816978052625e+34,4.507172918520894e+34,3.6454650528450533e+34,300,300,full_logistic
fomc,claude,ppi,93.0,2.699453776074574e+34,1.5559306453991437e+33,1.1835488731969006e+33,1.1815746380087942e+33,300,300,full_logistic
fomc,claude,ppi,120.0,2.6060868190243753e+26,1.5021046217771421e+25,1.0359441535468005e+25,1.0320622801065368e+25,300,300,full_logistic
fomc,claude,ppi,155.0,0.725277,0.0158,0.203213,0.08473,300,300,full_logistic
fomc,claude,ppi,200.0,0.628361,0.014309,0.02201,0.063897,300,300,full_logistic
fomc,claude,ppipp,20.0,3.033757170819538e+36,1.7472770146580508e+35,1.3999936833822427e+35,1.194119057160891e+35,300,300,full_logistic
fomc,claude,ppipp,26.0,1.412005944526956e+36,8.13807147355835e+34,5.149341875551327e+34,5.014422758591516e+34,300,300,full_logistic
fomc,claude,ppipp,33.0,2.1678514512945675e+53,1.2495218616864383e+52,8.484755994508783e+51,8.470602930452954e+51,300,300,full_logistic
fomc,claude,ppipp,43.0,2.704588531115799e+30,1.5588902184677054e+29,1.023262164099876e+29,1.0215481634333909e+29,300,300,full_logistic
fomc,claude,ppipp,56.0,1.104711,0.025189,0.424666,0.115792,300,300,full_logistic
fomc,claude,ppipp,72.0,0.973178,0.024284,0.156997,0.104629,300,300,full_logistic
fomc,claude,ppipp,93.0,0.740559,0.013721,0.030559,0.082225,300,300,full_logistic
fomc,claude,ppipp,120.0,0.664302,0.013334,0.22944,0.08049,300,300,full_logistic
fomc,claude,ppipp,155.0,0.554261,0.010091,0.186192,0.070519,300,300,full_logistic
fomc,claude,ppipp,200.0,0.464217,0.008534,-0.006788,0.053059,300,300,full_logistic
