dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,deepseek,ppi,43.0,4.418449195132236e+28,2.540291360502957e+27,4.04292840929444e+27,2.540291360502957e+27,4.841038689767135e+28,2.7832473878653967e+27,300,300,low_variance
fomc,deepseek,ppi,56.0,4.071057703606531e+30,2.343400216501405e+29,3.145426870832881e+29,2.343400216501405e+29,4.470012410792726e+30,2.5730485486304885e+29,300,300,low_variance
fomc,deepseek,ppi,72.0,2.48911926242051e+30,1.434069622004525e+29,1.6139287556835128e+29,1.434069622004525e+29,2.73932667804169e+30,1.5782233262476646e+29,300,300,low_variance
fomc,deepseek,ppi,93.0,3.491314155283077e+27,2.0021167615730994e+26,4.0479618323807884e+26,2.0021167615730994e+26,3.819339090076123e+27,2.1901754885121373e+26,300,300,low_variance
fomc,deepseek,ppi,120.0,5.602076809175363e+28,3.228555229387704e+27,3.3549659950632154e+27,3.228555229387704e+27,6.1467401827221146e+28,3.5424521209189593e+27,300,300,low_variance
fomc,deepseek,ppi,155.0,7.275294882112627e+27,4.193386959234021e+26,4.2003934586216316e+26,4.193386959234021e+26,7.986277138005656e+27,4.6031880419968505e+26,300,300,low_variance
fomc,deepseek,ppi,200.0,3.850338309578835e+26,2.2192857770925884e+25,2.222993859506469e+25,2.2192857770925884e+25,4.21569601512164e+26,2.4298732876615028e+25,300,300,low_variance
fomc,deepseek,ppipp,20.0,1.249587136077048e+29,7.196183838273643e+27,8.897278023257755e+27,7.196183838273643e+27,1.3720389526009084e+29,7.901360058353384e+27,300,300,low_variance
fomc,deepseek,ppipp,26.0,8.425028098162668e+30,4.85545702753512e+29,5.046876421211972e+29,4.85545702753512e+29,9.252354015400843e+30,5.332255798108521e+29,300,300,low_variance
fomc,deepseek,ppipp,33.0,3.250826446181279e+27,1.8731776954376576e+26,2.0368737598634102e+26,1.8731776954376576e+26,3.590267300732846e+27,2.0687740053795774e+26,300,300,low_variance
fomc,deepseek,ppipp,43.0,1.499662055466979e+27,8.62988970709141e+25,1.2139353323211426e+26,8.62988970709141e+25,1.6439797591067778e+27,9.460370005469396e+25,300,300,low_variance
fomc,deepseek,ppipp,56.0,0.585905,0.033378,0.095123,0.033378,0.729452,0.024536,300,300,low_variance
fomc,deepseek,ppipp,72.0,0.541203,0.030784,0.092708,0.030784,0.64767,0.020601,300,300,low_variance
fomc,deepseek,ppipp,93.0,0.398787,0.022915,0.038771,0.022915,0.512053,0.016099,300,300,low_variance
fomc,deepseek,ppipp,120.0,0.329898,0.01902,0.017361,0.01902,0.427165,0.01165,300,300,low_variance
fomc,deepseek,ppipp,155.0,0.276451,0.015949,0.010501,0.015949,0.348173,0.009632,300,300,low_variance
fomc,deepseek,ppipp,200.0,0.250287,0.0143,0.035975,0.0143,0.314425,0.008713,300,300,low_variance
