dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,gpt54,llm_only,,0.059009,0.0,0.059009,0.0,0.36352,0.0,300,300,low_variance
fomc,gpt54,expert_only,20.0,4.011563,0.20416,1.894253,0.20416,4.435068,0.173097,300,300,low_variance
fomc,gpt54,expert_only,26.0,3.536688,0.180122,1.665835,0.180122,3.907965,0.169586,300,300,low_variance
fomc,gpt54,expert_only,33.0,2.79575,0.151215,0.977993,0.151215,3.107546,0.141699,300,300,low_variance
fomc,gpt54,expert_only,43.0,2.415096,0.130982,0.828152,0.130982,2.679496,0.127366,300,300,low_variance
fomc,gpt54,expert_only,56.0,1.39925,0.078096,0.358081,0.078096,1.588534,0.074034,300,300,low_variance
fomc,gpt54,expert_only,72.0,1.126431,0.063615,0.234037,0.063615,1.272153,0.059737,300,300,low_variance
fomc,gpt54,expert_only,93.0,0.536352,0.030658,0.075496,0.030658,0.666581,0.024721,300,300,low_variance
fomc,gpt54,expert_only,120.0,0.404612,0.02326,0.037443,0.02326,0.510338,0.014537,300,300,low_variance
fomc,gpt54,expert_only,155.0,0.333434,0.019172,0.030138,0.019172,0.415601,0.011698,300,300,low_variance
fomc,gpt54,expert_only,200.0,0.289803,0.016456,0.052385,0.016456,0.365403,0.010271,300,300,low_variance
fomc,gpt54,dsl,20.0,4.252105,0.228054,1.574122,0.228054,4.685214,0.218152,300,300,low_variance
fomc,gpt54,dsl,26.0,3.912279,0.207066,1.563007,0.207066,4.312919,0.206598,300,300,low_variance
fomc,gpt54,dsl,33.0,2.327489,0.129639,0.612667,0.129639,2.554863,0.128301,300,300,low_variance
fomc,gpt54,dsl,43.0,1.405946,0.07901,0.322345,0.07901,1.561374,0.075054,300,300,low_variance
fomc,gpt54,dsl,56.0,1.146076,0.065426,0.171277,0.065426,1.283308,0.063946,300,300,low_variance
fomc,gpt54,dsl,72.0,0.466604,0.026554,0.07867,0.026554,0.564599,0.017835,300,300,low_variance
fomc,gpt54,dsl,93.0,0.453361,0.025782,0.078206,0.025782,0.546712,0.020282,300,300,low_variance
fomc,gpt54,dsl,120.0,0.335258,0.019339,0.014267,0.019339,0.409681,0.013629,300,300,low_variance
fomc,gpt54,dsl,155.0,0.283407,0.016335,0.016318,0.016335,0.345227,0.010566,300,300,low_variance
fomc,gpt54,dsl,200.0,0.249674,0.014162,0.046579,0.014162,0.308942,0.009455,300,300,low_variance
fomc,gpt54,ppi,20.0,7.958417298821244e+34,4.5871297114080814e+33,4.594876868087663e+33,4.5871297114080814e+33,8.709045882370617e+34,5.019782408084101e+33,300,300,low_variance
fomc,gpt54,ppi,26.0,3.0401044448087477e+28,1.7507138695185562e+27,2.173427628700554e+27,1.7507138695185562e+27,3.4068224657669278e+28,1.961937165897135e+27,300,300,low_variance
fomc,gpt54,ppi,33.0,2.5548516635715507e+29,1.4717420869982335e+28,1.7085874554312295e+28,1.4717420869982335e+28,2.8686569137790528e+29,1.652541672393049e+28,300,300,low_variance
fomc,gpt54,ppi,43.0,7.170115787388683e+28,4.131018973396942e+27,4.6325708722460766e+27,4.131018973396942e+27,7.897903548158789e+28,4.55033220002219e+27,300,300,low_variance
fomc,gpt54,ppi,56.0,6.890440323630553e+26,3.9712777753669145e+25,4.062343487992502e+25,3.9712777753669145e+25,7.608884461418698e+26,4.385354651876428e+25,300,300,low_variance
fomc,gpt54,ppi,72.0,2.7130318556524374e+28,1.5636251681985203e+27,1.6053301814068048e+27,1.5636251681985203e+27,2.9761475560419454e+28,1.715268974334323e+27,300,300,low_variance
fomc,gpt54,ppi,93.0,3.5846857495896864e+27,2.0652940232624734e+26,2.3163271733563782e+26,2.0652940232624734e+26,3.921603575516844e+27,2.2594055639852232e+26,300,300,low_variance
fomc,gpt54,ppi,120.0,0.375117,0.021613,0.023908,0.021613,0.45886,0.014741,300,300,low_variance
fomc,gpt54,ppi,155.0,0.370196,0.021361,0.01233,0.021361,0.448615,0.014954,300,300,low_variance
fomc,gpt54,ppi,200.0,0.309791,0.017641,0.051068,0.017641,0.388792,0.0124,300,300,low_variance
fomc,gpt54,ppipp,20.0,2.737747452213635e+28,1.570635594878089e+27,3.0752657837673946e+27,1.570635594878089e+27,3.0053366257082455e+28,1.7241597388506497e+27,300,300,low_variance
fomc,gpt54,ppipp,26.0,7.450890421132499e+26,4.293271776104694e+25,4.682098218027344e+25,4.293271776104694e+25,8.170856959309459e+26,4.70813185301567e+25,300,300,low_variance
fomc,gpt54,ppipp,33.0,5.369232007169133e+25,3.094756686127186e+24,3.099927544680654e+24,3.094756686127186e+24,5.907290831855387e+25,3.404886913877479e+24,300,300,low_variance
