dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
misogynistic,deepseek,llm_only,,0.038017,0.0,0.038017,0.0,3.211198,0.0,300,300,low_variance
misogynistic,deepseek,expert_only,20.0,10.616451,0.599232,2.232755,0.599232,11.836377,0.412495,300,300,low_variance
misogynistic,deepseek,expert_only,26.0,9.474046,0.514586,3.21216,0.514586,10.450839,0.373039,300,300,low_variance
misogynistic,deepseek,expert_only,33.0,8.108868,0.448447,2.328618,0.448447,8.931972,0.307652,300,300,low_variance
misogynistic,deepseek,expert_only,43.0,6.12534,0.336312,1.894194,0.336312,6.947332,0.240007,300,300,low_variance
misogynistic,deepseek,expert_only,56.0,5.144672,0.278815,1.773768,0.278815,5.715806,0.183881,300,300,low_variance
misogynistic,deepseek,expert_only,72.0,4.33156,0.231872,1.62265,0.231872,4.873089,0.156953,300,300,low_variance
misogynistic,deepseek,expert_only,93.0,4.130387,0.223842,1.424285,0.223842,4.523841,0.159787,300,300,low_variance
misogynistic,deepseek,expert_only,120.0,3.228916,0.179026,0.900443,0.179026,3.638558,0.126757,300,300,low_variance
misogynistic,deepseek,expert_only,155.0,2.588587,0.142304,0.791,0.142304,2.962523,0.09719,300,300,low_variance
misogynistic,deepseek,expert_only,200.0,2.117837,0.116692,0.632563,0.116692,2.442115,0.077737,300,300,low_variance
misogynistic,deepseek,dsl,20.0,1.745662,0.093513,-0.651117,0.093513,2.859676,0.079841,300,300,low_variance
misogynistic,deepseek,dsl,26.0,1.343818,0.073924,-0.407942,0.073924,2.224532,0.0604,300,300,low_variance
misogynistic,deepseek,dsl,33.0,1.325035,0.070425,-0.517523,0.070425,1.95063,0.057332,300,300,low_variance
misogynistic,deepseek,dsl,43.0,1.017674,0.047405,-0.601229,0.047405,1.575905,0.043583,300,300,low_variance
misogynistic,deepseek,dsl,56.0,0.978164,0.047605,-0.526242,0.047605,1.391351,0.040484,300,300,low_variance
misogynistic,deepseek,dsl,72.0,0.904602,0.041921,-0.539524,0.041921,1.280169,0.036931,300,300,low_variance
misogynistic,deepseek,dsl,93.0,0.748761,0.034358,-0.454416,0.034358,1.093364,0.029199,300,300,low_variance
misogynistic,deepseek,dsl,120.0,0.781869,0.030187,-0.581329,0.030187,1.041569,0.026846,300,300,low_variance
misogynistic,deepseek,dsl,155.0,0.6804,0.026504,-0.502207,0.026504,0.920279,0.023373,300,300,low_variance
misogynistic,deepseek,dsl,200.0,0.631461,0.024088,-0.473992,0.024088,0.799133,0.021567,300,300,low_variance
misogynistic,deepseek,ppi,20.0,3.571109,0.205517,-0.285736,0.205517,5.304391,0.210829,300,300,low_variance
misogynistic,deepseek,ppi,26.0,2.87345,0.165847,0.071863,0.165847,4.330418,0.155891,300,300,low_variance
misogynistic,deepseek,ppi,33.0,2.679241,0.154665,-0.044632,0.154665,3.951702,0.135703,300,300,low_variance
misogynistic,deepseek,ppi,43.0,1.87554,0.107096,-0.277123,0.107096,3.123658,0.106568,300,300,low_variance
misogynistic,deepseek,ppi,56.0,1.640718,0.093559,-0.256853,0.093559,2.7624,0.087669,300,300,low_variance
misogynistic,deepseek,ppi,72.0,1.259871,0.070635,-0.300824,0.070635,2.26451,0.064536,300,300,low_variance
misogynistic,deepseek,ppi,93.0,1.161589,0.066436,-0.158615,0.066436,2.104248,0.061625,300,300,low_variance
misogynistic,deepseek,ppi,120.0,0.976425,0.051765,-0.386669,0.051765,1.735638,0.05004,300,300,low_variance
misogynistic,deepseek,ppi,155.0,0.836987,0.045613,-0.276384,0.045613,1.580037,0.04484,300,300,low_variance
misogynistic,deepseek,ppi,200.0,0.74098,0.040861,-0.219453,0.040861,1.32964,0.03553,300,300,low_variance
