dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,deepseek,llm_only,,0.774417,0.0,-3.941733,0.0,300,300,full_logistic
misogynistic,deepseek,expert_only,26.0,0.875978,0.013612,3.149655,0.382083,300,300,full_logistic
misogynistic,deepseek,expert_only,72.0,0.606718,0.011969,2.36205,0.280057,300,300,full_logistic
misogynistic,deepseek,expert_only,200.0,0.329141,0.006398,0.602043,0.126097,300,300,full_logistic
misogynistic,deepseek,dsl,26.0,0.931011,0.002542,0.004813,0.048848,300,300,full_logistic
misogynistic,deepseek,dsl,72.0,0.920008,0.001491,-0.001706,0.028024,300,300,full_logistic
misogynistic,deepseek,dsl,200.0,0.91825,0.000823,-0.005412,0.015893,300,300,full_logistic
misogynistic,deepseek,ppi,26.0,0.922239,0.010477,0.685141,0.223126,300,300,full_logistic
misogynistic,deepseek,ppi,72.0,0.876484,0.004876,0.527471,0.11834,300,300,full_logistic
misogynistic,deepseek,ppi,200.0,0.868035,0.002821,0.11087,0.052507,300,300,full_logistic
