dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
vuamc,deepseek,llm_only,,0.755874,0.0,-0.269202,0.0,300,300,full_logistic
vuamc,deepseek,expert_only,20.0,1.125068,0.019709,1.620343,0.201123,300,300,full_logistic
vuamc,deepseek,expert_only,26.0,1.237377,0.021688,1.386733,0.196354,300,300,full_logistic
vuamc,deepseek,expert_only,33.0,1.204752,0.021377,1.016514,0.189019,300,300,full_logistic
vuamc,deepseek,expert_only,43.0,1.255625,0.025553,0.35291,0.154637,300,300,full_logistic
vuamc,deepseek,expert_only,56.0,1.204064,0.027207,0.669717,0.158742,300,300,full_logistic
vuamc,deepseek,expert_only,72.0,1.131871,0.029511,0.605137,0.122124,300,300,full_logistic
vuamc,deepseek,expert_only,93.0,0.99166,0.027896,0.316826,0.092626,300,300,full_logistic
vuamc,deepseek,expert_only,120.0,0.895329,0.027423,0.232584,0.078852,300,300,full_logistic
vuamc,deepseek,expert_only,155.0,0.703233,0.019632,0.211528,0.052032,300,300,full_logistic
vuamc,deepseek,expert_only,200.0,0.569494,0.016782,0.144072,0.04686,300,300,full_logistic
vuamc,deepseek,dsl,20.0,0.808385,0.004432,-0.018524,0.048189,300,300,full_logistic
vuamc,deepseek,dsl,26.0,0.784211,0.0035,0.003118,0.045042,300,300,full_logistic
vuamc,deepseek,dsl,33.0,0.782667,0.002562,-0.123721,0.033457,300,300,full_logistic
vuamc,deepseek,dsl,43.0,0.776297,0.002309,-0.192402,0.029723,300,300,full_logistic
vuamc,deepseek,dsl,56.0,0.771111,0.001843,-0.151587,0.027289,300,300,full_logistic
vuamc,deepseek,dsl,72.0,0.772138,0.00173,-0.202302,0.025846,300,300,full_logistic
vuamc,deepseek,dsl,93.0,0.77054,0.001549,-0.147131,0.020521,300,300,full_logistic
vuamc,deepseek,dsl,120.0,0.768086,0.001231,-0.15866,0.018295,300,300,full_logistic
vuamc,deepseek,dsl,155.0,0.764702,0.001148,-0.163041,0.016425,300,300,full_logistic
vuamc,deepseek,dsl,200.0,0.76426,0.001035,-0.170976,0.013821,300,300,full_logistic
vuamc,deepseek,ppi,20.0,2.382426,0.093598,1.192489,0.300503,300,300,full_logistic
vuamc,deepseek,ppi,26.0,1.850272,0.069851,0.638655,0.2373,300,300,full_logistic
vuamc,deepseek,ppi,33.0,1.947452,0.074348,0.695045,0.229279,300,300,full_logistic
vuamc,deepseek,ppi,43.0,1.465996,0.050633,0.392895,0.180226,300,300,full_logistic
vuamc,deepseek,ppi,56.0,1.205461,0.036348,0.200576,0.138206,300,300,full_logistic
vuamc,deepseek,ppi,72.0,0.991539,0.02536,0.010225,0.130978,300,300,full_logistic
vuamc,deepseek,ppi,93.0,0.861934,0.017556,0.221666,0.095535,300,300,full_logistic
vuamc,deepseek,ppi,120.0,0.7883,0.013665,0.153849,0.083572,300,300,full_logistic
vuamc,deepseek,ppi,155.0,0.706674,0.009795,0.03661,0.063226,300,300,full_logistic
vuamc,deepseek,ppi,200.0,0.661745,0.007811,-0.015453,0.053747,300,300,full_logistic
vuamc,deepseek,ppipp,20.0,0.676877,0.004953,0.292173,0.061832,300,300,full_logistic
vuamc,deepseek,ppipp,26.0,0.658859,0.004536,0.192317,0.054451,300,300,full_logistic
vuamc,deepseek,ppipp,33.0,0.648741,0.003951,0.088171,0.044579,300,300,full_logistic
vuamc,deepseek,ppipp,43.0,0.628832,0.003253,-0.086801,0.038613,300,300,full_logistic
vuamc,deepseek,ppipp,56.0,0.629123,0.0029,0.006385,0.03775,300,300,full_logistic
vuamc,deepseek,ppipp,72.0,0.625377,0.002451,0.033279,0.032482,300,300,full_logistic
vuamc,deepseek,ppipp,93.0,0.620208,0.002341,-0.008549,0.026745,300,300,full_logistic
vuamc,deepseek,ppipp,120.0,0.614117,0.001947,-0.042198,0.022817,300,300,full_logistic
vuamc,deepseek,ppipp,155.0,0.610817,0.001704,-0.021393,0.018521,300,300,full_logistic
vuamc,deepseek,ppipp,200.0,0.607251,0.001395,-0.022317,0.016715,300,300,full_logistic
