dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,mistral,llm_only,,0.899934,0.0,-48.174294,0.0,300,300,full_logistic
misogynistic,mistral,expert_only,26.0,2.027594,0.075034,76.733535,43.377449,300,300,full_logistic
misogynistic,mistral,expert_only,72.0,0.567423,0.017671,31.057779,9.933922,300,300,full_logistic
misogynistic,mistral,expert_only,200.0,0.232786,0.005281,11.266347,3.921904,300,300,full_logistic
misogynistic,mistral,dsl,26.0,0.906163,0.009162,83.208386,8.889016,300,300,full_logistic
misogynistic,mistral,dsl,72.0,0.834064,0.007186,51.077518,5.06763,300,300,full_logistic
misogynistic,mistral,dsl,200.0,0.783033,0.005896,43.382672,3.015064,300,300,full_logistic
misogynistic,mistral,ppi,26.0,16.919157,0.873052,1624.793254,228.186793,300,300,full_logistic
misogynistic,mistral,ppi,72.0,13.344942,0.683454,628.099539,114.61154,300,300,full_logistic
misogynistic,mistral,ppi,200.0,6.673725,0.312574,133.286273,21.500783,300,300,full_logistic
