dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,deepseek,llm_only,200,,10.145757,0.0,-4.390955,0.0,300,300,full_logistic
misogynistic,deepseek,expert_only,200,239.0,6.80464,0.238707,0.492827,0.15705,300,300,full_logistic
misogynistic,deepseek,expert_only,200,286.0,6.571988,0.219463,0.548064,0.152635,300,300,full_logistic
misogynistic,deepseek,expert_only,200,342.0,7.066806,0.249089,0.555174,0.159196,300,300,full_logistic
misogynistic,deepseek,expert_only,200,409.0,7.639258,0.291162,0.656157,0.175247,300,300,full_logistic
misogynistic,deepseek,expert_only,200,489.0,7.222114,0.252547,0.588025,0.165222,300,300,full_logistic
misogynistic,deepseek,expert_only,200,585.0,7.258446,0.262266,0.890619,0.160827,300,300,full_logistic
misogynistic,deepseek,expert_only,200,699.0,6.237055,0.213076,0.337104,0.145257,300,300,full_logistic
misogynistic,deepseek,expert_only,200,836.0,7.029126,0.245297,0.584273,0.157887,300,300,full_logistic
misogynistic,deepseek,expert_only,200,1000.0,6.118686,0.194426,0.113712,0.141647,300,300,full_logistic
misogynistic,deepseek,dsl,200,239.0,4.064991,0.11246,0.842317,0.058115,300,300,full_logistic
misogynistic,deepseek,dsl,200,286.0,3.947676,0.108658,0.814809,0.057423,300,300,full_logistic
misogynistic,deepseek,dsl,200,342.0,4.015602,0.1088,0.786114,0.053227,300,300,full_logistic
misogynistic,deepseek,dsl,200,409.0,3.898822,0.110501,0.777472,0.053744,300,300,full_logistic
misogynistic,deepseek,dsl,200,489.0,4.001701,0.115899,0.787619,0.052589,300,300,full_logistic
misogynistic,deepseek,dsl,200,585.0,4.095787,0.11665,0.813858,0.052801,300,300,full_logistic
misogynistic,deepseek,dsl,200,699.0,4.074032,0.119782,0.811981,0.052236,300,300,full_logistic
misogynistic,deepseek,dsl,200,836.0,4.163288,0.124035,0.774099,0.054773,300,300,full_logistic
misogynistic,deepseek,dsl,200,1000.0,3.982036,0.130053,0.671955,0.055891,300,300,full_logistic
misogynistic,deepseek,ppi,200,239.0,32.659477,1.390822,7.579789,0.638757,300,300,full_logistic
misogynistic,deepseek,ppi,200,286.0,25.042314,1.108186,4.989044,0.505713,300,300,full_logistic
misogynistic,deepseek,ppi,200,342.0,25.281236,1.181222,4.484715,0.512547,300,300,full_logistic
misogynistic,deepseek,ppi,200,409.0,23.61772,1.105607,3.99205,0.48939,300,300,full_logistic
misogynistic,deepseek,ppi,200,489.0,20.195862,0.944935,3.397916,0.418506,300,300,full_logistic
misogynistic,deepseek,ppi,200,585.0,20.795567,1.006147,3.446371,0.427412,300,300,full_logistic
misogynistic,deepseek,ppi,200,699.0,22.043526,1.05425,3.785793,0.454442,300,300,full_logistic
misogynistic,deepseek,ppi,200,836.0,20.779815,0.998404,3.317492,0.429215,300,300,full_logistic
misogynistic,deepseek,ppi,200,1000.0,17.986372,0.85539,2.658857,0.377727,300,300,full_logistic
misogynistic,deepseek,ppipp,200,239.0,4.208763,0.12703,0.703744,0.07843,300,300,full_logistic
misogynistic,deepseek,ppipp,200,286.0,4.163364,0.124228,0.638062,0.083067,300,300,full_logistic
misogynistic,deepseek,ppipp,200,342.0,4.295348,0.133637,0.65163,0.080323,300,300,full_logistic
misogynistic,deepseek,ppipp,200,409.0,4.246745,0.136967,0.708972,0.081842,300,300,full_logistic
misogynistic,deepseek,ppipp,200,489.0,4.208111,0.129211,0.625637,0.080757,300,300,full_logistic
misogynistic,deepseek,ppipp,200,585.0,4.475447,0.134178,0.778407,0.08167,300,300,full_logistic
misogynistic,deepseek,ppipp,200,699.0,3.840269,0.113738,0.543964,0.075797,300,300,full_logistic
misogynistic,deepseek,ppipp,200,836.0,4.16604,0.131421,0.645075,0.078749,300,300,full_logistic
misogynistic,deepseek,ppipp,200,1000.0,3.728068,0.11269,0.40696,0.075858,300,300,full_logistic
