dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,deepseek,llm_only,100,,10.145757,0.0,-4.390955,0.0,300,300,full_logistic
misogynistic,deepseek,expert_only,100,129.0,11.615832,0.41815,1.3101,0.262729,300,300,full_logistic
misogynistic,deepseek,expert_only,100,167.0,12.587696,0.467424,1.288552,0.287789,300,300,full_logistic
misogynistic,deepseek,expert_only,100,215.0,11.150321,0.403849,0.564952,0.247712,300,300,full_logistic
misogynistic,deepseek,expert_only,100,278.0,13.04165,0.502564,0.964787,0.296555,300,300,full_logistic
misogynistic,deepseek,expert_only,100,359.0,12.236357,0.468165,1.454887,0.281969,300,300,full_logistic
misogynistic,deepseek,expert_only,100,464.0,12.083732,0.4474,0.960377,0.276837,300,300,full_logistic
misogynistic,deepseek,expert_only,100,599.0,12.658283,0.474873,0.841029,0.292536,300,300,full_logistic
misogynistic,deepseek,expert_only,100,774.0,12.668077,0.482962,1.133708,0.288134,300,300,full_logistic
misogynistic,deepseek,expert_only,100,1000.0,13.614513,0.527501,1.193616,0.314619,300,300,full_logistic
misogynistic,deepseek,dsl,100,129.0,4.956648,0.144106,0.957319,0.085959,300,300,full_logistic
misogynistic,deepseek,dsl,100,167.0,4.872252,0.143561,0.963104,0.085512,300,300,full_logistic
misogynistic,deepseek,dsl,100,215.0,4.53626,0.132977,0.816124,0.074164,300,300,full_logistic
misogynistic,deepseek,dsl,100,278.0,5.086324,0.167066,0.874803,0.086312,300,300,full_logistic
misogynistic,deepseek,dsl,100,359.0,4.74904,0.159243,0.803781,0.078835,300,300,full_logistic
misogynistic,deepseek,dsl,100,464.0,4.941987,0.170901,0.89203,0.081437,300,300,full_logistic
misogynistic,deepseek,dsl,100,599.0,4.653686,0.155992,0.739266,0.073664,300,300,full_logistic
misogynistic,deepseek,dsl,100,774.0,4.874808,0.167568,0.804395,0.077301,300,300,full_logistic
misogynistic,deepseek,dsl,100,1000.0,4.762742,0.165489,0.773304,0.077283,300,300,full_logistic
misogynistic,deepseek,ppi,100,129.0,53.567925,2.42627,11.561104,1.018051,300,300,full_logistic
misogynistic,deepseek,ppi,100,167.0,36.158803,1.735127,6.152129,0.741725,300,300,full_logistic
misogynistic,deepseek,ppi,100,215.0,43.165584,2.048117,8.050444,0.85385,300,300,full_logistic
misogynistic,deepseek,ppi,100,278.0,34.398128,1.698392,5.504029,0.703256,300,300,full_logistic
misogynistic,deepseek,ppi,100,359.0,39.395092,2.017205,5.483524,0.833139,300,300,full_logistic
misogynistic,deepseek,ppi,100,464.0,33.002941,1.65256,4.838891,0.695218,300,300,full_logistic
misogynistic,deepseek,ppi,100,599.0,33.697421,1.694456,4.812566,0.707748,300,300,full_logistic
misogynistic,deepseek,ppi,100,774.0,37.027497,1.886188,5.190642,0.779864,300,300,full_logistic
misogynistic,deepseek,ppi,100,1000.0,34.921804,1.804315,4.604954,0.748939,300,300,full_logistic
misogynistic,deepseek,ppipp,100,129.0,5.678044,0.173465,0.941675,0.113593,300,300,full_logistic
misogynistic,deepseek,ppipp,100,167.0,5.815128,0.183585,0.904063,0.121306,300,300,full_logistic
misogynistic,deepseek,ppipp,100,215.0,5.0496,0.159123,0.659361,0.104776,300,300,full_logistic
misogynistic,deepseek,ppipp,100,278.0,5.682576,0.18002,0.760018,0.11712,300,300,full_logistic
misogynistic,deepseek,ppipp,100,359.0,5.608622,0.181987,0.888971,0.115572,300,300,full_logistic
misogynistic,deepseek,ppipp,100,464.0,5.382988,0.170459,0.766547,0.113293,300,300,full_logistic
misogynistic,deepseek,ppipp,100,599.0,5.400363,0.173254,0.708673,0.114101,300,300,full_logistic
misogynistic,deepseek,ppipp,100,774.0,5.585689,0.180533,0.833624,0.113464,300,300,full_logistic
misogynistic,deepseek,ppipp,100,1000.0,5.821224,0.18079,0.828057,0.12438,300,300,full_logistic
