dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
vuamc,deepseek,llm_only,,0.755874,0.0,-0.269202,0.0,300,300,full_logistic
vuamc,deepseek,expert_only,20.0,42.462858,2.321509,14.465134,3.924738,300,300,full_logistic
vuamc,deepseek,expert_only,26.0,478.9945,27.328788,-18.8622,29.022579,300,300,full_logistic
vuamc,deepseek,expert_only,33.0,183.496198,10.386074,5.65455,5.737301,300,300,full_logistic
vuamc,deepseek,expert_only,43.0,711.182681,40.807604,-1.903915,28.153287,300,300,full_logistic
vuamc,deepseek,expert_only,56.0,332.605529,19.016114,97.389384,83.300947,300,300,full_logistic
vuamc,deepseek,expert_only,72.0,106.563847,6.00303,1.427452,10.588122,300,300,full_logistic
vuamc,deepseek,expert_only,93.0,137.496887,7.892673,13.629053,8.659385,300,300,full_logistic
vuamc,deepseek,expert_only,120.0,19.045125,1.085949,3.672985,2.324652,300,300,full_logistic
vuamc,deepseek,expert_only,155.0,0.974123,0.035989,0.271936,0.060793,300,300,full_logistic
vuamc,deepseek,expert_only,200.0,9.182494,0.526511,1.549725,1.401337,300,300,full_logistic
vuamc,deepseek,dsl,20.0,51.492541,5.453796,14.208059,10.611002,300,59,full_logistic
vuamc,deepseek,dsl,26.0,39.063513,4.439372,14.095459,10.078913,300,45,full_logistic
vuamc,deepseek,dsl,33.0,26.892339,2.33745,-1.964101,3.766808,300,99,full_logistic
vuamc,deepseek,dsl,43.0,26.589095,2.250846,1.049455,4.095498,300,109,full_logistic
vuamc,deepseek,dsl,56.0,16.675138,1.349895,-0.093325,2.926412,300,118,full_logistic
vuamc,deepseek,dsl,72.0,21.408884,1.709547,-1.040084,3.142297,300,128,full_logistic
vuamc,deepseek,dsl,93.0,16.779263,1.413589,1.117696,2.558294,300,115,full_logistic
vuamc,deepseek,dsl,120.0,20.983677,1.773487,1.331721,2.427876,300,118,full_logistic
vuamc,deepseek,dsl,155.0,12.037725,0.982531,-0.056923,1.461288,300,125,full_logistic
vuamc,deepseek,dsl,200.0,12.569964,1.012812,1.301757,1.004903,300,139,full_logistic
vuamc,deepseek,ppi,20.0,2.23471352048362e+69,1.2859136868187197e+68,2.5275391687682033e+67,2.537221652469687e+68,300,300,full_logistic
vuamc,deepseek,ppi,26.0,5.360404126367008e+65,3.0896497957615555e+64,-1.4824919811195802e+64,1.4796659811279352e+64,300,300,full_logistic
vuamc,deepseek,ppi,33.0,1.531055051544549e+63,8.824805576181759e+61,-5.436584857514513e+61,5.427515831156368e+61,300,300,full_logistic
vuamc,deepseek,ppi,43.0,5.189118818411642e+63,2.9909417467726773e+62,6.641507074549095e+62,6.630428655909863e+62,300,300,full_logistic
vuamc,deepseek,ppi,56.0,9.407154409226743e+65,5.422163535960521e+64,4.9112071242543475e+64,4.903014946481502e+64,300,300,full_logistic
vuamc,deepseek,ppi,72.0,9.495317336737993e+65,5.472979520261373e+64,5.431624962844281e+64,5.422564698037014e+64,300,300,full_logistic
vuamc,deepseek,ppi,93.0,5.680842513449516e+58,3.2743630528049505e+57,5.8661086621744985e+56,5.853379637413333e+56,300,300,full_logistic
vuamc,deepseek,ppi,120.0,2.995476753963547e+67,1.7265545053909666e+66,1.9804267913187545e+65,1.977123324813732e+65,300,300,full_logistic
vuamc,deepseek,ppi,155.0,1.6559706041978055e+68,9.544357778072406e+66,-4.8312966042877076e+66,4.738915062056048e+66,300,300,full_logistic
vuamc,deepseek,ppi,200.0,2.1081611792301945e+54,1.214946274875453e+53,-2.0458897392254233e+53,2.0362263864710634e+53,300,300,full_logistic
vuamc,deepseek,ppipp,20.0,3.976061032495335e+54,2.2917444077883728e+53,3.134166947041182e+53,3.1245249856893244e+53,300,300,full_logistic
vuamc,deepseek,ppipp,26.0,3.207946489521083e+53,1.8462183675065592e+52,-4.425716455555348e+51,7.55659645364482e+52,300,300,full_logistic
vuamc,deepseek,ppipp,33.0,5.158300911904974e+51,2.9729239592759295e+50,-1.5881028607542797e+50,1.9294716541748936e+50,300,300,full_logistic
vuamc,deepseek,ppipp,43.0,2.3888009458770518e+51,1.3768743256405146e+50,5.493858600267954e+50,5.484694526137866e+50,300,300,full_logistic
vuamc,deepseek,ppipp,56.0,3.808419483170691e+39,2.1928226633363733e+38,-2.305354759727428e+38,2.4058077539695854e+38,300,300,full_logistic
vuamc,deepseek,ppipp,72.0,3.131519568067382e+39,1.804178505384335e+38,4.169195690656973e+38,3.67979492641058e+38,300,300,full_logistic
vuamc,deepseek,ppipp,93.0,1.4089125089946644e+41,8.112726490531685e+39,1.5258704247869345e+40,1.2292297493996048e+40,300,300,full_logistic
vuamc,deepseek,ppipp,120.0,2.365741483440083e+51,1.3635831462930442e+50,-1.148569498892648e+50,1.1466536190151435e+50,300,300,full_logistic
vuamc,deepseek,ppipp,155.0,3.3040858115180005e+38,1.9036862049318563e+37,-2.2052972732829125e+37,2.352827214086308e+37,300,300,full_logistic
vuamc,deepseek,ppipp,200.0,2.3967124942746505e+39,1.3814012569245656e+38,1.487984696512833e+38,1.4793643568123865e+38,300,300,full_logistic
