dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
cuad,deepseek,ppipp,20,1.130722,0.064079,0.216103,0.064079,1.424301,0.049768,300,300,high_variance
cuad,deepseek,ppipp,26,0.860399,0.049552,0.060552,0.049552,1.125603,0.033396,300,300,high_variance
cuad,deepseek,ppipp,33,0.71669,0.041069,0.087447,0.041069,0.978726,0.033009,300,300,high_variance
cuad,deepseek,ppipp,43,0.66201,0.037464,0.131079,0.037464,0.861085,0.022295,300,300,high_variance
cuad,deepseek,ppipp,56,0.570379,0.032863,0.036623,0.032863,0.734442,0.019157,300,300,high_variance
cuad,deepseek,ppipp,72,0.496774,0.028669,0.014664,0.028669,0.634118,0.016976,300,300,high_variance
cuad,deepseek,ppipp,93,0.430728,0.024743,-0.043185,0.024743,0.549969,0.014321,300,300,high_variance
cuad,deepseek,ppipp,120,0.355903,0.020498,-0.02488,0.020498,0.456248,0.01234,300,300,high_variance
cuad,deepseek,ppipp,155,0.305061,0.017357,-0.051774,0.017357,0.404081,0.010285,300,300,high_variance
cuad,deepseek,ppipp,200,0.286372,0.016384,-0.038484,0.016384,0.365894,0.009142,300,300,high_variance
