dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
cuad,deepseek,llm_only,,0.009374,0.0,0.009374,0.0,0.183328,0.0,300,300,low_variance
cuad,deepseek,expert_only,20.0,1.682017,0.091895,0.543873,0.091895,1.891811,0.080849,300,300,low_variance
cuad,deepseek,expert_only,26.0,0.879971,0.049282,0.213835,0.049282,1.091014,0.035986,300,300,low_variance
cuad,deepseek,expert_only,33.0,0.69078,0.038772,0.161853,0.038772,0.869427,0.026519,300,300,low_variance
cuad,deepseek,expert_only,43.0,0.695189,0.039135,0.154339,0.039135,0.81966,0.026383,300,300,low_variance
cuad,deepseek,expert_only,56.0,0.50995,0.02906,0.081892,0.02906,0.639828,0.019724,300,300,low_variance
cuad,deepseek,expert_only,72.0,0.481179,0.027233,0.095064,0.027233,0.578478,0.017179,300,300,low_variance
cuad,deepseek,expert_only,93.0,0.393188,0.022622,0.032674,0.022622,0.494122,0.014076,300,300,low_variance
cuad,deepseek,expert_only,120.0,0.323033,0.018602,0.023284,0.018602,0.410371,0.011235,300,300,low_variance
cuad,deepseek,expert_only,155.0,0.26668,0.015354,0.019951,0.015354,0.346656,0.009032,300,300,low_variance
cuad,deepseek,expert_only,200.0,0.231886,0.013383,0.006203,0.013383,0.293819,0.007978,300,300,low_variance
cuad,deepseek,dsl,20.0,13.862339,0.810819,1.229052,0.810819,14.50055,0.842656,300,290,low_variance
cuad,deepseek,dsl,26.0,1.148925,0.061828,0.429739,0.061828,1.295976,0.048799,300,297,low_variance
cuad,deepseek,dsl,33.0,0.361058,0.020706,0.041739,0.020706,0.464774,0.01546,300,300,low_variance
cuad,deepseek,dsl,43.0,0.338428,0.019329,0.049453,0.019329,0.405397,0.015267,300,300,low_variance
cuad,deepseek,dsl,56.0,0.226894,0.013046,0.020439,0.013046,0.295841,0.008326,300,300,low_variance
cuad,deepseek,dsl,72.0,0.223506,0.012851,0.020265,0.012851,0.270982,0.007921,300,300,low_variance
cuad,deepseek,dsl,93.0,0.186997,0.010746,0.017958,0.010746,0.233411,0.006691,300,300,low_variance
cuad,deepseek,dsl,120.0,0.157158,0.009073,-0.001849,0.009073,0.194458,0.005651,300,300,low_variance
cuad,deepseek,dsl,155.0,0.134511,0.007696,0.017977,0.007696,0.170302,0.00448,300,300,low_variance
cuad,deepseek,dsl,200.0,0.113901,0.00657,-0.004822,0.00657,0.140234,0.003769,300,300,low_variance
cuad,deepseek,ppi,20.0,0.487187,0.027822,0.071658,0.027822,0.577653,0.022641,300,300,low_variance
cuad,deepseek,ppi,26.0,0.417314,0.023895,0.053449,0.023895,0.517181,0.019041,300,300,low_variance
cuad,deepseek,ppi,33.0,0.360748,0.020737,0.033733,0.020737,0.472388,0.016622,300,300,low_variance
cuad,deepseek,ppi,43.0,0.361082,0.020698,0.043049,0.020698,0.431678,0.017093,300,300,low_variance
cuad,deepseek,ppi,56.0,0.252318,0.014486,0.026616,0.014486,0.323871,0.009695,300,300,low_variance
cuad,deepseek,ppi,72.0,0.236859,0.013626,0.020039,0.013626,0.287821,0.008829,300,300,low_variance
cuad,deepseek,ppi,93.0,0.201146,0.011498,0.028201,0.011498,0.251073,0.007107,300,300,low_variance
cuad,deepseek,ppi,120.0,0.18809,0.010859,-0.000316,0.010859,0.229614,0.006993,300,300,low_variance
cuad,deepseek,ppi,155.0,0.17756,0.010147,0.02524,0.010147,0.212156,0.006057,300,300,low_variance
cuad,deepseek,ppi,200.0,0.145546,0.008401,0.003385,0.008401,0.180099,0.005014,300,300,low_variance
cuad,deepseek,ppipp,20.0,0.5995,0.033498,0.15085,0.033498,0.725151,0.023658,300,300,low_variance
cuad,deepseek,ppipp,26.0,0.48365,0.027592,0.074302,0.027592,0.613168,0.018457,300,300,low_variance
cuad,deepseek,ppipp,33.0,0.388405,0.022196,0.055298,0.022196,0.504726,0.014388,300,300,low_variance
cuad,deepseek,ppipp,43.0,0.389198,0.022207,0.05937,0.022207,0.476383,0.014569,300,300,low_variance
cuad,deepseek,ppipp,56.0,0.293852,0.016887,0.02827,0.016887,0.377472,0.010696,300,300,low_variance
cuad,deepseek,ppipp,72.0,0.289414,0.016576,0.036551,0.016576,0.351322,0.009942,300,300,low_variance
cuad,deepseek,ppipp,93.0,0.243992,0.014064,0.013903,0.014064,0.309848,0.00885,300,300,low_variance
cuad,deepseek,ppipp,120.0,0.198908,0.011484,-0.000968,0.011484,0.253142,0.006608,300,300,low_variance
cuad,deepseek,ppipp,155.0,0.166267,0.009577,0.011252,0.009577,0.22061,0.006011,300,300,low_variance
cuad,deepseek,ppipp,200.0,0.147336,0.008505,-0.002476,0.008505,0.185814,0.005178,300,300,low_variance
