dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,mistral,llm_only,,0.143858,0.0,0.143858,0.0,9.381005,0.0,300,300,high_variance
fomc,mistral,expert_only,20.0,5.932253,0.340463,-0.645802,0.340463,6.724425,0.225934,300,300,high_variance
fomc,mistral,expert_only,26.0,5.161613,0.294755,0.760325,0.294755,5.604271,0.180842,300,300,high_variance
fomc,mistral,expert_only,33.0,4.238875,0.244731,-0.003562,0.244731,4.780064,0.142496,300,300,high_variance
fomc,mistral,expert_only,43.0,3.431018,0.198063,0.056569,0.198063,3.885663,0.116953,300,300,high_variance
fomc,mistral,expert_only,56.0,2.975982,0.169707,0.465079,0.169707,3.417733,0.095386,300,300,high_variance
fomc,mistral,expert_only,72.0,2.223622,0.128377,0.018236,0.128377,2.633181,0.075202,300,300,high_variance
fomc,mistral,expert_only,93.0,1.944699,0.112094,-0.11107,0.112094,2.374617,0.065582,300,300,high_variance
fomc,mistral,expert_only,120.0,1.70734,0.098569,-0.015111,0.098569,2.044966,0.055913,300,300,high_variance
fomc,mistral,expert_only,155.0,1.402348,0.080951,0.02592,0.080951,1.680541,0.046007,300,300,high_variance
fomc,mistral,expert_only,200.0,1.167014,0.0672,0.084713,0.0672,1.443348,0.039571,300,300,high_variance
fomc,mistral,dsl,20.0,4.026181,0.231422,-0.378544,0.231422,4.984262,0.144627,300,300,high_variance
fomc,mistral,dsl,26.0,3.950462,0.226199,0.50627,0.226199,4.426168,0.130704,300,300,high_variance
fomc,mistral,dsl,33.0,3.206278,0.184974,-0.12504,0.184974,3.746944,0.105346,300,300,high_variance
fomc,mistral,dsl,43.0,2.487109,0.143573,-0.041935,0.143573,2.868919,0.080859,300,300,high_variance
fomc,mistral,dsl,56.0,2.269876,0.130211,0.256684,0.130211,2.65893,0.072753,300,300,high_variance
fomc,mistral,dsl,72.0,1.784139,0.10286,-0.095398,0.10286,2.164167,0.061336,300,300,high_variance
fomc,mistral,dsl,93.0,1.583486,0.091083,-0.136293,0.091083,1.91527,0.051824,300,300,high_variance
fomc,mistral,dsl,120.0,1.373335,0.078909,-0.134365,0.078909,1.669743,0.044509,300,300,high_variance
fomc,mistral,dsl,155.0,1.104915,0.063488,-0.107723,0.063488,1.346243,0.034097,300,300,high_variance
fomc,mistral,dsl,200.0,0.940399,0.054288,0.014146,0.054288,1.174081,0.031242,300,300,high_variance
fomc,mistral,ppi,20.0,10.796574,0.620681,-0.996172,0.620681,10.89732,0.520546,300,300,high_variance
fomc,mistral,ppi,26.0,4.913579,0.282775,0.39329,0.282775,5.535893,0.174568,300,300,high_variance
fomc,mistral,ppi,33.0,3.974153,0.229431,-0.048307,0.229431,4.600358,0.136391,300,300,high_variance
fomc,mistral,ppi,43.0,3.554188,0.205092,0.115858,0.205092,3.804471,0.119468,300,300,high_variance
fomc,mistral,ppi,56.0,3.08822,0.177194,0.34318,0.177194,3.46779,0.105642,300,300,high_variance
fomc,mistral,ppi,72.0,2.522428,0.145457,0.123877,0.145457,2.936211,0.086033,300,300,high_variance
fomc,mistral,ppi,93.0,2.029591,0.117031,-0.101784,0.117031,2.408353,0.065352,300,300,high_variance
fomc,mistral,ppi,120.0,1.948323,0.112396,-0.078037,0.112396,2.225291,0.061746,300,300,high_variance
fomc,mistral,ppi,155.0,1.602319,0.092429,-0.066952,0.092429,1.836859,0.050463,300,300,high_variance
fomc,mistral,ppi,200.0,1.351742,0.07788,0.087155,0.07788,1.585344,0.043432,300,300,high_variance
fomc,mistral,ppipp,20.0,4.646086,0.267643,-0.310291,0.267643,5.657839,0.184882,300,300,high_variance
fomc,mistral,ppipp,26.0,4.150272,0.237058,0.604843,0.237058,4.736957,0.144097,300,300,high_variance
fomc,mistral,ppipp,33.0,3.621067,0.209062,-0.010564,0.209062,4.247259,0.125071,300,300,high_variance
fomc,mistral,ppipp,43.0,2.911484,0.168042,0.07294,0.168042,3.38067,0.096912,300,300,high_variance
fomc,mistral,ppipp,56.0,2.524803,0.143756,0.418159,0.143756,3.014713,0.081091,300,300,high_variance
fomc,mistral,ppipp,72.0,1.979726,0.114293,0.021272,0.114293,2.411303,0.069126,300,300,high_variance
fomc,mistral,ppipp,93.0,1.71446,0.098749,-0.118054,0.098749,2.150869,0.058522,300,300,high_variance
fomc,mistral,ppipp,120.0,1.519808,0.087685,-0.056666,0.087685,1.867875,0.050398,300,300,high_variance
fomc,mistral,ppipp,155.0,1.237031,0.071413,-0.016857,0.071413,1.52756,0.040856,300,300,high_variance
fomc,mistral,ppipp,200.0,1.022473,0.05894,0.057267,0.05894,1.30944,0.034987,300,300,high_variance
