dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
fomc,deepseek,llm_only,,1.730824,0.0,-1.730824,0.0,3.563311,0.0,300,300,high_variance
fomc,deepseek,expert_only,20.0,5.932253,0.340463,-0.645802,0.340463,6.724425,0.225934,300,300,high_variance
fomc,deepseek,expert_only,26.0,5.161613,0.294755,0.760325,0.294755,5.604271,0.180842,300,300,high_variance
fomc,deepseek,expert_only,33.0,4.238875,0.244731,-0.003562,0.244731,4.780064,0.142496,300,300,high_variance
fomc,deepseek,expert_only,43.0,3.431018,0.198063,0.056569,0.198063,3.885663,0.116953,300,300,high_variance
fomc,deepseek,expert_only,56.0,2.975982,0.169707,0.465079,0.169707,3.417733,0.095386,300,300,high_variance
fomc,deepseek,expert_only,72.0,2.223622,0.128377,0.018236,0.128377,2.633181,0.075202,300,300,high_variance
fomc,deepseek,expert_only,93.0,1.944699,0.112094,-0.11107,0.112094,2.374617,0.065582,300,300,high_variance
fomc,deepseek,expert_only,120.0,1.70734,0.098569,-0.015111,0.098569,2.044966,0.055913,300,300,high_variance
fomc,deepseek,expert_only,155.0,1.402348,0.080951,0.02592,0.080951,1.680541,0.046007,300,300,high_variance
fomc,deepseek,expert_only,200.0,1.167014,0.0672,0.084713,0.0672,1.443348,0.039571,300,300,high_variance
fomc,deepseek,dsl,20.0,4.049704,0.233057,-0.324795,0.233057,4.997518,0.145753,300,300,high_variance
fomc,deepseek,dsl,26.0,4.046137,0.232435,0.404187,0.232435,4.442608,0.137827,300,300,high_variance
fomc,deepseek,dsl,33.0,3.230962,0.186539,-0.00633,0.186539,3.594379,0.105926,300,300,high_variance
fomc,deepseek,dsl,43.0,2.615021,0.150978,0.00086,0.150978,2.88734,0.083285,300,300,high_variance
fomc,deepseek,dsl,56.0,2.448959,0.140575,0.262733,0.140575,2.704194,0.082798,300,300,high_variance
fomc,deepseek,dsl,72.0,1.899554,0.109653,-0.034024,0.109653,2.153835,0.063574,300,300,high_variance
fomc,deepseek,dsl,93.0,1.62261,0.093442,-0.115853,0.093442,1.893273,0.054049,300,300,high_variance
fomc,deepseek,dsl,120.0,1.412687,0.081449,-0.074286,0.081449,1.637104,0.045907,300,300,high_variance
fomc,deepseek,dsl,155.0,1.156309,0.066504,-0.101145,0.066504,1.319806,0.035091,300,300,high_variance
fomc,deepseek,dsl,200.0,1.023136,0.059052,-0.025855,0.059052,1.176929,0.030219,300,300,high_variance
fomc,deepseek,ppi,20.0,23.546495,1.349466,2.849562,1.349466,21.742979,1.181265,300,300,high_variance
fomc,deepseek,ppi,26.0,29.554514,1.68255,4.917026,1.68255,29.798318,1.647972,300,300,high_variance
fomc,deepseek,ppi,33.0,6.552161,0.37607,0.70871,0.37607,6.570401,0.286401,300,300,high_variance
fomc,deepseek,ppi,43.0,5.333568,0.305241,0.703773,0.305241,5.315505,0.220378,300,300,high_variance
fomc,deepseek,ppi,56.0,5.695235,0.32578,0.77195,0.32578,5.56312,0.254074,300,300,high_variance
fomc,deepseek,ppi,72.0,3.41814,0.19664,0.288965,0.19664,3.514305,0.135084,300,300,high_variance
fomc,deepseek,ppi,93.0,2.534158,0.146132,0.124806,0.146132,2.752722,0.091102,300,300,high_variance
fomc,deepseek,ppi,120.0,2.217221,0.12777,0.1362,0.12777,2.37697,0.075312,300,300,high_variance
fomc,deepseek,ppi,155.0,1.84085,0.106277,0.017343,0.106277,1.99106,0.058969,300,300,high_variance
fomc,deepseek,ppi,200.0,1.762381,0.101604,0.094733,0.101604,1.894661,0.052186,300,300,high_variance
fomc,deepseek,ppipp,20.0,4.399778,0.251227,-0.65075,0.251227,5.290628,0.169371,300,300,high_variance
fomc,deepseek,ppipp,26.0,3.975119,0.228587,0.354903,0.228587,4.489188,0.144796,300,300,high_variance
fomc,deepseek,ppipp,33.0,3.333031,0.192174,-0.172731,0.192174,3.914837,0.112508,300,300,high_variance
fomc,deepseek,ppipp,43.0,2.645487,0.152399,-0.17586,0.152399,3.132854,0.090498,300,300,high_variance
fomc,deepseek,ppipp,56.0,2.423566,0.139463,0.196746,0.139463,2.873997,0.082262,300,300,high_variance
fomc,deepseek,ppipp,72.0,1.82405,0.104941,-0.152951,0.104941,2.226326,0.062605,300,300,high_variance
fomc,deepseek,ppipp,93.0,1.627794,0.093165,-0.213966,0.093165,2.050642,0.056284,300,300,high_variance
fomc,deepseek,ppipp,120.0,1.432469,0.08232,-0.13776,0.08232,1.77559,0.047927,300,300,high_variance
fomc,deepseek,ppipp,155.0,1.182997,0.067985,-0.113567,0.067985,1.450069,0.038205,300,300,high_variance
fomc,deepseek,ppipp,200.0,1.005573,0.057972,-0.054254,0.057972,1.261828,0.033516,300,300,high_variance
