dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
vuamc,deepseek,llm_only,,0.673268,0.0,-0.673268,0.0,0.681542,0.0,300,300,high_variance
vuamc,deepseek,expert_only,20.0,12.479446,0.619035,6.385539,0.619035,12.813529,0.628927,300,300,high_variance
vuamc,deepseek,expert_only,26.0,10.534683,0.542617,4.759149,0.542617,11.153884,0.570361,300,300,high_variance
vuamc,deepseek,expert_only,33.0,8.6249,0.45136,3.642955,0.45136,8.835674,0.4575,300,300,high_variance
vuamc,deepseek,expert_only,43.0,9.172316,0.499069,3.067649,0.499069,9.339424,0.503693,300,300,high_variance
vuamc,deepseek,expert_only,56.0,6.450103,0.358167,1.765987,0.358167,6.53521,0.3595,300,300,high_variance
vuamc,deepseek,expert_only,72.0,3.441966,0.193305,0.798171,0.193305,3.481892,0.192678,300,300,high_variance
vuamc,deepseek,expert_only,93.0,1.331388,0.075074,0.285953,0.075074,1.35443,0.073826,300,300,high_variance
vuamc,deepseek,expert_only,120.0,0.44812,0.024554,0.141232,0.024554,0.458991,0.019659,300,300,high_variance
vuamc,deepseek,expert_only,155.0,0.324014,0.017828,0.098177,0.017828,0.332407,0.013272,300,300,high_variance
vuamc,deepseek,expert_only,200.0,0.280787,0.015677,0.071476,0.015677,0.288043,0.01127,300,300,high_variance
vuamc,deepseek,dsl,20.0,38.089619,1.617196,25.811283,1.617196,40.654745,1.706611,300,300,high_variance
vuamc,deepseek,dsl,26.0,41.347971,1.637626,30.085026,1.637626,43.347119,1.692813,300,300,high_variance
vuamc,deepseek,dsl,33.0,32.824347,1.436394,21.411894,1.436394,33.819955,1.465405,300,300,high_variance
vuamc,deepseek,dsl,43.0,28.488948,1.337375,16.584585,1.337375,29.15503,1.354359,300,300,high_variance
vuamc,deepseek,dsl,56.0,27.35458,1.308747,15.311015,1.308747,27.84041,1.320849,300,300,high_variance
vuamc,deepseek,dsl,72.0,24.557062,1.215306,12.647467,1.215306,24.882463,1.219659,300,300,high_variance
vuamc,deepseek,dsl,93.0,23.404197,1.190918,11.057626,1.190918,23.775169,1.201702,300,300,high_variance
vuamc,deepseek,dsl,120.0,18.929947,0.973615,8.600296,0.973615,19.20475,0.980623,300,300,high_variance
vuamc,deepseek,dsl,155.0,19.082133,0.983534,8.598037,0.983534,19.238674,0.985592,300,300,high_variance
vuamc,deepseek,dsl,200.0,12.892826,0.69709,4.52157,0.69709,12.923751,0.69433,300,300,high_variance
