dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
vuamc,mistral,llm_only,100,,0.962776,0.0,-0.948728,0.0,300,300,full_logistic
vuamc,mistral,expert_only,100,129.0,2.694531,0.099325,0.221186,0.059322,300,300,full_logistic
vuamc,mistral,expert_only,100,167.0,2.5996,0.086931,0.227459,0.057891,300,300,full_logistic
vuamc,mistral,expert_only,100,215.0,2.786248,0.097996,0.35327,0.06269,300,300,full_logistic
vuamc,mistral,expert_only,100,278.0,2.534658,0.08547,0.32494,0.058797,300,300,full_logistic
vuamc,mistral,expert_only,100,359.0,2.513509,0.085947,0.258726,0.058602,300,300,full_logistic
vuamc,mistral,expert_only,100,463.0,2.672414,0.085847,0.181846,0.061101,300,300,full_logistic
vuamc,mistral,expert_only,100,598.0,2.510293,0.077677,0.304927,0.059906,300,300,full_logistic
vuamc,mistral,expert_only,100,772.0,2.470152,0.082558,0.175619,0.057906,300,300,full_logistic
vuamc,mistral,expert_only,100,997.0,2.542034,0.082254,0.223129,0.060976,300,300,full_logistic
vuamc,mistral,dsl,100,129.0,1.788514,0.020445,-0.432303,0.013929,300,300,full_logistic
vuamc,mistral,dsl,100,167.0,1.771315,0.021941,-0.467888,0.014394,300,300,full_logistic
vuamc,mistral,dsl,100,215.0,1.779567,0.023132,-0.43926,0.013901,300,300,full_logistic
vuamc,mistral,dsl,100,278.0,1.779762,0.022387,-0.422303,0.014264,300,300,full_logistic
vuamc,mistral,dsl,100,359.0,1.833167,0.023173,-0.424567,0.014916,300,300,full_logistic
vuamc,mistral,dsl,100,463.0,1.808692,0.023773,-0.463713,0.015533,300,300,full_logistic
vuamc,mistral,dsl,100,598.0,1.779397,0.023317,-0.437997,0.015344,300,300,full_logistic
vuamc,mistral,dsl,100,772.0,1.797703,0.02314,-0.448818,0.015189,300,300,full_logistic
vuamc,mistral,dsl,100,997.0,1.818071,0.024261,-0.441818,0.015155,300,300,full_logistic
vuamc,mistral,ppi,100,129.0,12.348895,0.480147,2.171244,0.250926,300,300,full_logistic
vuamc,mistral,ppi,100,167.0,8.063856,0.335739,0.906974,0.181019,300,300,full_logistic
vuamc,mistral,ppi,100,215.0,6.397237,0.260078,0.621597,0.140612,300,300,full_logistic
vuamc,mistral,ppi,100,278.0,5.359317,0.212457,0.701381,0.11709,300,300,full_logistic
vuamc,mistral,ppi,100,359.0,6.159665,0.263173,0.760649,0.135882,300,300,full_logistic
vuamc,mistral,ppi,100,463.0,5.292967,0.216313,0.509604,0.11112,300,300,full_logistic
vuamc,mistral,ppi,100,598.0,5.411777,0.242784,0.452098,0.126776,300,300,full_logistic
vuamc,mistral,ppi,100,772.0,4.765159,0.194402,0.426554,0.113113,300,300,full_logistic
vuamc,mistral,ppi,100,997.0,4.222689,0.172681,0.186269,0.086955,300,300,full_logistic
vuamc,mistral,ppipp,100,129.0,1.531394,0.031423,-0.250263,0.020549,300,300,full_logistic
vuamc,mistral,ppipp,100,167.0,1.573015,0.03327,-0.258536,0.019449,300,300,full_logistic
vuamc,mistral,ppipp,100,215.0,1.534582,0.032814,-0.22824,0.017913,300,300,full_logistic
vuamc,mistral,ppipp,100,278.0,1.447372,0.03046,-0.225457,0.017916,300,300,full_logistic
vuamc,mistral,ppipp,100,359.0,1.517112,0.030117,-0.243486,0.019227,300,300,full_logistic
vuamc,mistral,ppipp,100,463.0,1.523219,0.03219,-0.280041,0.019934,300,300,full_logistic
vuamc,mistral,ppipp,100,598.0,1.498842,0.030589,-0.238046,0.020397,300,300,full_logistic
vuamc,mistral,ppipp,100,772.0,1.471067,0.028644,-0.274237,0.018089,300,300,full_logistic
vuamc,mistral,ppipp,100,997.0,1.45823,0.029203,-0.254851,0.019032,300,300,full_logistic
