dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
fomc,gpt54,llm_only,50,,2.176775,0.0,0.417119,0.0,300,300,full_logistic
fomc,gpt54,expert_only,50,70.0,7.24147,0.210414,0.846703,0.167728,300,300,full_logistic
fomc,gpt54,expert_only,50,97.0,7.610078,0.221152,1.040623,0.18037,300,300,full_logistic
fomc,gpt54,expert_only,50,136.0,7.132757,0.188398,0.651208,0.171232,300,300,full_logistic
fomc,gpt54,expert_only,50,189.0,7.345826,0.209025,0.522406,0.172167,300,300,full_logistic
fomc,gpt54,expert_only,50,264.0,8.462046,0.294406,0.404917,0.212701,300,300,full_logistic
fomc,gpt54,expert_only,50,368.0,7.021199,0.20054,0.348477,0.169954,300,300,full_logistic
fomc,gpt54,expert_only,50,513.0,7.732804,0.232036,0.798342,0.188225,300,300,full_logistic
fomc,gpt54,expert_only,50,715.0,6.841242,0.192933,0.340936,0.150095,300,300,full_logistic
fomc,gpt54,expert_only,50,997.0,7.241189,0.202156,0.781755,0.164925,300,300,full_logistic
fomc,gpt54,dsl,50,70.0,5.141419,0.130324,0.283417,0.114962,300,300,full_logistic
fomc,gpt54,dsl,50,97.0,4.998959,0.125425,0.375741,0.123457,300,300,full_logistic
fomc,gpt54,dsl,50,136.0,4.6542,0.108033,0.150553,0.111508,300,300,full_logistic
fomc,gpt54,dsl,50,189.0,4.335032,0.102047,0.138126,0.102165,300,300,full_logistic
fomc,gpt54,dsl,50,264.0,4.258338,0.108059,0.00766,0.098746,300,300,full_logistic
fomc,gpt54,dsl,50,368.0,4.065579,0.094499,-0.031683,0.093117,300,300,full_logistic
fomc,gpt54,dsl,50,513.0,4.098125,0.099126,0.078939,0.092201,300,300,full_logistic
fomc,gpt54,dsl,50,715.0,4.078699,0.099736,0.155429,0.095512,300,300,full_logistic
fomc,gpt54,dsl,50,997.0,3.993727,0.092982,0.254249,0.092004,300,300,full_logistic
fomc,gpt54,ppi,50,70.0,33.419034,1.317103,1.366367,0.833456,300,300,full_logistic
fomc,gpt54,ppi,50,97.0,14.299767,0.514891,1.096147,0.377696,300,300,full_logistic
fomc,gpt54,ppi,50,136.0,10.044174,0.373536,0.533389,0.257712,300,300,full_logistic
fomc,gpt54,ppi,50,189.0,7.161898,0.221971,0.259192,0.164561,300,300,full_logistic
fomc,gpt54,ppi,50,264.0,6.217601,0.197807,0.320708,0.144555,300,300,full_logistic
fomc,gpt54,ppi,50,368.0,6.63944,0.23027,0.159173,0.161312,300,300,full_logistic
fomc,gpt54,ppi,50,513.0,5.523697,0.162234,0.182518,0.135631,300,300,full_logistic
fomc,gpt54,ppi,50,715.0,5.846413,0.19622,0.579639,0.142442,300,300,full_logistic
fomc,gpt54,ppi,50,997.0,5.169339,0.154559,0.405074,0.134057,300,300,full_logistic
fomc,gpt54,ppipp,50,70.0,5.660664,0.150749,0.443525,0.126711,300,300,full_logistic
fomc,gpt54,ppipp,50,97.0,5.660359,0.150388,0.561637,0.137843,300,300,full_logistic
fomc,gpt54,ppipp,50,136.0,5.182932,0.124698,0.207467,0.120385,300,300,full_logistic
fomc,gpt54,ppipp,50,189.0,5.085498,0.128017,0.213714,0.117389,300,300,full_logistic
fomc,gpt54,ppipp,50,264.0,5.397681,0.156716,0.079039,0.13147,300,300,full_logistic
fomc,gpt54,ppipp,50,368.0,4.689976,0.11675,0.05694,0.108703,300,300,full_logistic
fomc,gpt54,ppipp,50,513.0,5.16218,0.142075,0.298125,0.122111,300,300,full_logistic
fomc,gpt54,ppipp,50,715.0,4.62853,0.115747,0.095107,0.103581,300,300,full_logistic
fomc,gpt54,ppipp,50,997.0,4.767424,0.119275,0.364518,0.106877,300,300,full_logistic
