dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
fomc,deepseek,llm_only,100,,3.145176,0.0,-1.03945,0.0,300,300,full_logistic
fomc,deepseek,expert_only,100,129.0,4.098749,0.105454,0.060204,0.092187,300,300,full_logistic
fomc,deepseek,expert_only,100,167.0,3.987797,0.102083,0.141668,0.087777,300,300,full_logistic
fomc,deepseek,expert_only,100,215.0,4.218945,0.106296,0.378853,0.097157,300,300,full_logistic
fomc,deepseek,expert_only,100,278.0,4.113344,0.11673,0.206892,0.093866,300,300,full_logistic
fomc,deepseek,expert_only,100,359.0,4.124083,0.107837,0.36528,0.096232,300,300,full_logistic
fomc,deepseek,expert_only,100,463.0,3.973075,0.098643,0.211667,0.086027,300,300,full_logistic
fomc,deepseek,expert_only,100,598.0,4.12114,0.11294,0.233314,0.096368,300,300,full_logistic
fomc,deepseek,expert_only,100,772.0,4.335131,0.121168,0.317907,0.097038,300,300,full_logistic
fomc,deepseek,expert_only,100,997.0,3.971282,0.098701,0.256057,0.088884,300,300,full_logistic
fomc,deepseek,dsl,100,129.0,3.4392,0.079256,-0.066184,0.076765,300,300,full_logistic
fomc,deepseek,dsl,100,167.0,3.170001,0.074773,-0.01514,0.073582,300,300,full_logistic
fomc,deepseek,dsl,100,215.0,3.207683,0.071926,0.18204,0.072204,300,300,full_logistic
fomc,deepseek,dsl,100,278.0,3.146361,0.078353,0.05806,0.067715,300,300,full_logistic
fomc,deepseek,dsl,100,359.0,3.146431,0.0792,0.134455,0.074346,300,300,full_logistic
fomc,deepseek,dsl,100,463.0,2.953758,0.065524,0.085206,0.063561,300,300,full_logistic
fomc,deepseek,dsl,100,598.0,2.957246,0.068101,0.024388,0.0657,300,300,full_logistic
fomc,deepseek,dsl,100,772.0,3.076535,0.078817,0.078229,0.063854,300,300,full_logistic
fomc,deepseek,dsl,100,997.0,2.955827,0.071031,0.024448,0.065331,300,300,full_logistic
fomc,deepseek,ppi,100,129.0,21.612317,0.86929,3.143394,0.595366,300,300,full_logistic
fomc,deepseek,ppi,100,167.0,10.663622,0.395926,1.124387,0.247502,300,300,full_logistic
fomc,deepseek,ppi,100,215.0,8.05028,0.315656,0.841463,0.221829,300,300,full_logistic
fomc,deepseek,ppi,100,278.0,6.739892,0.252935,0.611541,0.167401,300,300,full_logistic
fomc,deepseek,ppi,100,359.0,5.151759,0.164685,0.326235,0.11681,300,300,full_logistic
fomc,deepseek,ppi,100,463.0,4.991737,0.159694,0.381316,0.115972,300,300,full_logistic
fomc,deepseek,ppi,100,598.0,4.773014,0.144604,0.266157,0.115197,300,300,full_logistic
fomc,deepseek,ppi,100,772.0,4.532194,0.146274,0.199569,0.094411,300,300,full_logistic
fomc,deepseek,ppi,100,997.0,4.27402,0.132046,0.134033,0.101968,300,300,full_logistic
fomc,deepseek,ppipp,100,129.0,3.590583,0.084679,-0.050878,0.081346,300,300,full_logistic
fomc,deepseek,ppipp,100,167.0,3.377672,0.079745,0.006895,0.077043,300,300,full_logistic
fomc,deepseek,ppipp,100,215.0,3.508046,0.082867,0.223517,0.079921,300,300,full_logistic
fomc,deepseek,ppipp,100,278.0,3.378738,0.088908,0.062702,0.076151,300,300,full_logistic
fomc,deepseek,ppipp,100,359.0,3.405901,0.085268,0.193653,0.079963,300,300,full_logistic
fomc,deepseek,ppipp,100,463.0,3.218986,0.071039,0.0773,0.069256,300,300,full_logistic
fomc,deepseek,ppipp,100,598.0,3.180599,0.075389,0.054545,0.072639,300,300,full_logistic
fomc,deepseek,ppipp,100,772.0,3.491679,0.094238,0.138394,0.076244,300,300,full_logistic
fomc,deepseek,ppipp,100,997.0,3.166839,0.075143,0.074276,0.0704,300,300,full_logistic
