dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
vuamc,deepseek,llm_only,200,,0.727645,0.0,-0.613647,0.0,300,300,full_logistic
vuamc,deepseek,expert_only,200,239.0,0.911761,0.024896,0.098602,0.020778,300,300,full_logistic
vuamc,deepseek,expert_only,200,286.0,0.974406,0.024683,0.118527,0.022695,300,300,full_logistic
vuamc,deepseek,expert_only,200,342.0,0.893251,0.024318,0.075662,0.020977,300,300,full_logistic
vuamc,deepseek,expert_only,200,408.0,0.943087,0.025134,0.068964,0.021392,300,300,full_logistic
vuamc,deepseek,expert_only,200,488.0,0.970942,0.027567,0.099442,0.024331,300,300,full_logistic
vuamc,deepseek,expert_only,200,584.0,0.94016,0.025935,0.104133,0.021883,300,300,full_logistic
vuamc,deepseek,expert_only,200,698.0,0.957587,0.026051,0.09168,0.022377,300,300,full_logistic
vuamc,deepseek,expert_only,200,834.0,0.957794,0.02616,0.121474,0.022071,300,300,full_logistic
vuamc,deepseek,expert_only,200,997.0,0.89413,0.023487,0.065654,0.021412,300,300,full_logistic
vuamc,deepseek,dsl,200,239.0,1.357945,0.012832,-0.803509,0.00731,300,300,full_logistic
vuamc,deepseek,dsl,200,286.0,1.377518,0.012664,-0.799141,0.007112,300,300,full_logistic
vuamc,deepseek,dsl,200,342.0,1.36504,0.014002,-0.800583,0.007922,300,300,full_logistic
vuamc,deepseek,dsl,200,408.0,1.374675,0.014566,-0.806468,0.007592,300,300,full_logistic
vuamc,deepseek,dsl,200,488.0,1.38357,0.015355,-0.804127,0.008566,300,300,full_logistic
vuamc,deepseek,dsl,200,584.0,1.355828,0.015274,-0.78658,0.008589,300,300,full_logistic
vuamc,deepseek,dsl,200,698.0,1.376766,0.015525,-0.793303,0.008578,300,300,full_logistic
vuamc,deepseek,dsl,200,834.0,1.368444,0.016046,-0.795233,0.008562,300,300,full_logistic
vuamc,deepseek,dsl,200,997.0,1.404117,0.018027,-0.812364,0.009311,300,300,full_logistic
vuamc,deepseek,ppi,200,239.0,5.808262,0.232183,-0.68757,0.106537,300,300,full_logistic
vuamc,deepseek,ppi,200,286.0,3.040115,0.112461,-0.475009,0.059854,300,300,full_logistic
vuamc,deepseek,ppi,200,342.0,2.545093,0.099093,-0.492863,0.050305,300,300,full_logistic
vuamc,deepseek,ppi,200,408.0,2.088844,0.074218,-0.474217,0.040204,300,300,full_logistic
vuamc,deepseek,ppi,200,488.0,2.045656,0.071339,-0.490642,0.039764,300,300,full_logistic
vuamc,deepseek,ppi,200,584.0,1.750577,0.058535,-0.410372,0.034057,300,300,full_logistic
vuamc,deepseek,ppi,200,698.0,1.724443,0.057606,-0.446852,0.031839,300,300,full_logistic
vuamc,deepseek,ppi,200,834.0,1.7013,0.060287,-0.482291,0.032746,300,300,full_logistic
vuamc,deepseek,ppi,200,997.0,1.964813,0.072882,-0.573293,0.03436,300,300,full_logistic
vuamc,deepseek,ppipp,200,239.0,0.938635,0.013612,-0.521086,0.009145,300,300,full_logistic
vuamc,deepseek,ppipp,200,286.0,0.962851,0.014273,-0.513506,0.009514,300,300,full_logistic
vuamc,deepseek,ppipp,200,342.0,0.954244,0.013788,-0.528793,0.008832,300,300,full_logistic
vuamc,deepseek,ppipp,200,408.0,0.948801,0.014523,-0.526941,0.008998,300,300,full_logistic
vuamc,deepseek,ppipp,200,488.0,0.974335,0.014217,-0.533203,0.008998,300,300,full_logistic
vuamc,deepseek,ppipp,200,584.0,0.956872,0.013555,-0.516692,0.008785,300,300,full_logistic
vuamc,deepseek,ppipp,200,698.0,0.963932,0.014062,-0.528227,0.009393,300,300,full_logistic
vuamc,deepseek,ppipp,200,834.0,0.962713,0.013939,-0.515252,0.009291,300,300,full_logistic
vuamc,deepseek,ppipp,200,997.0,0.965045,0.014153,-0.535079,0.009237,300,300,full_logistic
