dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,deepseek,llm_only,50,,9.586076,0.0,-4.173798,0.0,300,300,full_logistic
misogynistic,deepseek,expert_only,50,70.0,23.927121,0.965966,2.036948,0.543184,300,300,full_logistic
misogynistic,deepseek,expert_only,50,97.0,22.316311,0.892721,1.563287,0.511409,300,300,full_logistic
misogynistic,deepseek,expert_only,50,136.0,21.281036,0.788732,1.281368,0.492128,300,300,full_logistic
misogynistic,deepseek,expert_only,50,189.0,23.978081,0.95101,1.645694,0.545083,300,300,full_logistic
misogynistic,deepseek,expert_only,50,264.0,19.352881,0.712407,1.053603,0.44785,300,300,full_logistic
misogynistic,deepseek,expert_only,50,368.0,25.074986,0.996425,2.537313,0.581766,300,300,full_logistic
misogynistic,deepseek,expert_only,50,513.0,23.813365,0.940537,1.854162,0.544084,300,300,full_logistic
misogynistic,deepseek,expert_only,50,715.0,21.284413,0.812014,1.65546,0.484842,300,300,full_logistic
misogynistic,deepseek,expert_only,50,997.0,21.316093,0.83587,1.725297,0.485743,300,300,full_logistic
misogynistic,deepseek,dsl,50,70.0,7.768536,0.297605,1.313826,0.155894,300,299,full_logistic
misogynistic,deepseek,dsl,50,97.0,7.196976,0.277959,1.021995,0.151191,300,300,full_logistic
misogynistic,deepseek,dsl,50,136.0,6.262394,0.22228,0.824838,0.126008,300,300,full_logistic
misogynistic,deepseek,dsl,50,189.0,5.733871,0.202007,0.708827,0.117115,300,300,full_logistic
misogynistic,deepseek,dsl,50,264.0,5.47279,0.190931,0.811147,0.106106,300,300,full_logistic
misogynistic,deepseek,dsl,50,368.0,5.207418,0.182577,0.666123,0.095428,300,300,full_logistic
misogynistic,deepseek,dsl,50,513.0,4.987131,0.166695,0.635566,0.091592,300,300,full_logistic
misogynistic,deepseek,dsl,50,715.0,4.985168,0.182279,0.615122,0.094131,300,300,full_logistic
misogynistic,deepseek,dsl,50,997.0,5.336081,0.198246,0.599909,0.093236,300,300,full_logistic
misogynistic,deepseek,ppi,50,70.0,67.07677,3.202227,11.527552,1.329667,300,300,full_logistic
misogynistic,deepseek,ppi,50,97.0,77.614341,3.928945,12.253152,1.531969,300,300,full_logistic
misogynistic,deepseek,ppi,50,136.0,71.546479,3.643491,10.713372,1.429164,300,300,full_logistic
misogynistic,deepseek,ppi,50,189.0,55.194344,2.863634,7.014303,1.149243,300,300,full_logistic
misogynistic,deepseek,ppi,50,264.0,59.459814,3.145635,7.602242,1.243284,300,300,full_logistic
misogynistic,deepseek,ppi,50,368.0,57.349868,3.043961,6.614502,1.198126,300,300,full_logistic
misogynistic,deepseek,ppi,50,513.0,49.859032,2.648272,5.500322,1.030714,300,300,full_logistic
misogynistic,deepseek,ppi,50,715.0,51.898398,2.770969,5.689944,1.099382,300,300,full_logistic
misogynistic,deepseek,ppi,50,997.0,64.8371,3.464267,7.419032,1.355146,300,300,full_logistic
misogynistic,deepseek,ppipp,50,70.0,7.320498,0.237822,1.092718,0.149978,300,300,full_logistic
misogynistic,deepseek,ppipp,50,97.0,7.169062,0.21783,0.883149,0.153027,300,300,full_logistic
misogynistic,deepseek,ppipp,50,136.0,6.842399,0.211819,0.689021,0.153845,300,300,full_logistic
misogynistic,deepseek,ppipp,50,189.0,7.460563,0.229256,0.801673,0.163473,300,300,full_logistic
misogynistic,deepseek,ppipp,50,264.0,6.700202,0.209941,0.645458,0.151996,300,300,full_logistic
misogynistic,deepseek,ppipp,50,368.0,7.308915,0.238529,0.942315,0.163472,300,300,full_logistic
misogynistic,deepseek,ppipp,50,513.0,7.236906,0.23179,0.794213,0.161523,300,300,full_logistic
misogynistic,deepseek,ppipp,50,715.0,6.901615,0.218558,0.742113,0.154658,300,300,full_logistic
misogynistic,deepseek,ppipp,50,997.0,7.005018,0.226086,0.840196,0.152134,300,300,full_logistic
