dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
vuamc,deepseek,llm_only,50,,0.727645,0.0,-0.613647,0.0,300,300,full_logistic
vuamc,deepseek,expert_only,50,70.0,3.14241,0.096005,0.218704,0.07111,300,300,full_logistic
vuamc,deepseek,expert_only,50,97.0,3.382876,0.103313,0.391724,0.08057,300,300,full_logistic
vuamc,deepseek,expert_only,50,136.0,3.191792,0.094832,0.330703,0.062594,300,300,full_logistic
vuamc,deepseek,expert_only,50,189.0,3.477496,0.105533,0.433493,0.080364,300,300,full_logistic
vuamc,deepseek,expert_only,50,264.0,3.151228,0.095463,0.426014,0.069195,300,300,full_logistic
vuamc,deepseek,expert_only,50,368.0,3.243471,0.101723,0.390621,0.071632,300,300,full_logistic
vuamc,deepseek,expert_only,50,513.0,3.399091,0.104729,0.332933,0.080535,300,300,full_logistic
vuamc,deepseek,expert_only,50,715.0,3.282052,0.107346,0.481644,0.071055,300,300,full_logistic
vuamc,deepseek,expert_only,50,997.0,3.358316,0.103854,0.440475,0.07024,300,300,full_logistic
vuamc,deepseek,dsl,50,70.0,1.510332,0.024404,-0.803238,0.015324,300,300,full_logistic
vuamc,deepseek,dsl,50,97.0,1.555465,0.028854,-0.81038,0.017378,300,300,full_logistic
vuamc,deepseek,dsl,50,136.0,1.538323,0.026348,-0.807903,0.016901,300,300,full_logistic
vuamc,deepseek,dsl,50,189.0,1.56819,0.028508,-0.805076,0.015889,300,300,full_logistic
vuamc,deepseek,dsl,50,264.0,1.516215,0.027802,-0.791953,0.017535,300,300,full_logistic
vuamc,deepseek,dsl,50,368.0,1.497341,0.027618,-0.787839,0.016291,300,300,full_logistic
vuamc,deepseek,dsl,50,513.0,1.546595,0.030066,-0.796048,0.018028,300,300,full_logistic
vuamc,deepseek,dsl,50,715.0,1.582699,0.030573,-0.818793,0.017876,300,300,full_logistic
vuamc,deepseek,dsl,50,997.0,1.573073,0.030563,-0.823786,0.018854,300,300,full_logistic
vuamc,deepseek,ppi,50,70.0,10.463687,0.417107,-0.792342,0.189709,300,300,full_logistic
vuamc,deepseek,ppi,50,97.0,8.890459,0.393649,-0.907027,0.164713,300,300,full_logistic
vuamc,deepseek,ppi,50,136.0,6.981027,0.313254,-0.633425,0.136038,300,300,full_logistic
vuamc,deepseek,ppi,50,189.0,6.576461,0.299982,-0.525345,0.122141,300,300,full_logistic
vuamc,deepseek,ppi,50,264.0,4.800399,0.209022,-0.364867,0.100596,300,300,full_logistic
vuamc,deepseek,ppi,50,368.0,4.252699,0.180749,-0.405074,0.082371,300,300,full_logistic
vuamc,deepseek,ppi,50,513.0,5.338069,0.240735,-0.509206,0.107213,300,300,full_logistic
vuamc,deepseek,ppi,50,715.0,5.351482,0.243913,-0.665041,0.106929,300,300,full_logistic
vuamc,deepseek,ppi,50,997.0,4.870529,0.211404,-0.598737,0.105112,300,300,full_logistic
vuamc,deepseek,ppipp,50,70.0,1.391001,0.031126,-0.573391,0.022007,300,300,full_logistic
vuamc,deepseek,ppipp,50,97.0,1.323433,0.029634,-0.524559,0.021978,300,300,full_logistic
vuamc,deepseek,ppipp,50,136.0,1.364801,0.030001,-0.548908,0.019759,300,300,full_logistic
vuamc,deepseek,ppipp,50,189.0,1.376753,0.028449,-0.552213,0.020664,300,300,full_logistic
vuamc,deepseek,ppipp,50,264.0,1.319819,0.028834,-0.525232,0.019932,300,300,full_logistic
vuamc,deepseek,ppipp,50,368.0,1.330166,0.028649,-0.531405,0.019754,300,300,full_logistic
vuamc,deepseek,ppipp,50,513.0,1.381472,0.029174,-0.54688,0.022622,300,300,full_logistic
vuamc,deepseek,ppipp,50,715.0,1.333298,0.028452,-0.516262,0.0194,300,300,full_logistic
vuamc,deepseek,ppipp,50,997.0,1.346795,0.0301,-0.515689,0.020752,300,300,full_logistic
