dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,gpt54,llm_only,50,,3.375913,0.0,-1.97141,0.0,300,300,full_logistic
misogynistic,gpt54,expert_only,50,70.0,23.927121,0.965966,2.036948,0.543184,300,300,full_logistic
misogynistic,gpt54,expert_only,50,97.0,22.316311,0.892721,1.563287,0.511409,300,300,full_logistic
misogynistic,gpt54,expert_only,50,136.0,21.281036,0.788732,1.281368,0.492128,300,300,full_logistic
misogynistic,gpt54,expert_only,50,189.0,23.978081,0.95101,1.645694,0.545083,300,300,full_logistic
misogynistic,gpt54,expert_only,50,264.0,19.352881,0.712407,1.053603,0.44785,300,300,full_logistic
misogynistic,gpt54,expert_only,50,368.0,25.074986,0.996425,2.537313,0.581766,300,300,full_logistic
misogynistic,gpt54,expert_only,50,513.0,23.813365,0.940537,1.854162,0.544084,300,300,full_logistic
misogynistic,gpt54,expert_only,50,715.0,21.284413,0.812014,1.65546,0.484842,300,300,full_logistic
misogynistic,gpt54,expert_only,50,997.0,21.316093,0.83587,1.725297,0.485743,300,300,full_logistic
misogynistic,gpt54,dsl,50,70.0,7.968031,0.312339,1.359696,0.16057,300,299,full_logistic
misogynistic,gpt54,dsl,50,97.0,6.955268,0.263669,1.004967,0.147897,300,300,full_logistic
misogynistic,gpt54,dsl,50,136.0,5.914322,0.20675,0.832499,0.115207,300,300,full_logistic
misogynistic,gpt54,dsl,50,189.0,5.684322,0.204829,0.77369,0.112788,300,300,full_logistic
misogynistic,gpt54,dsl,50,264.0,5.452343,0.190116,0.858704,0.102976,300,300,full_logistic
misogynistic,gpt54,dsl,50,368.0,5.135369,0.185194,0.738874,0.090718,300,300,full_logistic
misogynistic,gpt54,dsl,50,513.0,5.034344,0.176009,0.726606,0.087472,300,300,full_logistic
misogynistic,gpt54,dsl,50,715.0,4.766033,0.164445,0.651584,0.084861,300,300,full_logistic
misogynistic,gpt54,dsl,50,997.0,4.995738,0.178617,0.660436,0.08369,300,300,full_logistic
misogynistic,gpt54,ppi,50,70.0,82.499346,3.876127,13.450879,1.61373,300,300,full_logistic
misogynistic,gpt54,ppi,50,97.0,81.061435,4.032175,12.276308,1.569158,300,300,full_logistic
misogynistic,gpt54,ppi,50,136.0,79.173668,3.984391,12.339762,1.575009,300,300,full_logistic
misogynistic,gpt54,ppi,50,189.0,60.359593,3.096872,7.681476,1.267036,300,300,full_logistic
misogynistic,gpt54,ppi,50,264.0,67.859718,3.530513,9.078339,1.413919,300,300,full_logistic
misogynistic,gpt54,ppi,50,368.0,65.19496,3.416544,8.260564,1.335916,300,300,full_logistic
misogynistic,gpt54,ppi,50,513.0,58.217688,3.037751,7.43853,1.187223,300,300,full_logistic
misogynistic,gpt54,ppi,50,715.0,53.460859,2.793658,6.539721,1.123341,300,300,full_logistic
misogynistic,gpt54,ppi,50,997.0,63.459562,3.342545,7.56926,1.338607,300,300,full_logistic
misogynistic,gpt54,ppipp,50,70.0,7.535321,0.237078,1.121901,0.155485,300,300,full_logistic
misogynistic,gpt54,ppipp,50,97.0,7.396528,0.226248,0.993709,0.155979,300,300,full_logistic
misogynistic,gpt54,ppipp,50,136.0,7.174453,0.218691,0.858749,0.158482,300,300,full_logistic
misogynistic,gpt54,ppipp,50,189.0,7.75196,0.233126,0.999697,0.166437,300,300,full_logistic
misogynistic,gpt54,ppipp,50,264.0,7.020925,0.214999,0.827698,0.154843,300,300,full_logistic
misogynistic,gpt54,ppipp,50,368.0,7.768539,0.244843,1.162799,0.167359,300,300,full_logistic
misogynistic,gpt54,ppipp,50,513.0,7.489811,0.230352,0.95752,0.162092,300,300,full_logistic
misogynistic,gpt54,ppipp,50,715.0,7.273623,0.221283,0.971066,0.157939,300,300,full_logistic
misogynistic,gpt54,ppipp,50,997.0,7.408963,0.231352,1.034223,0.15679,300,300,full_logistic
