dataset,llm,method,n_expert,N_total,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
fomc,llama,llm_only,100,,2.649804,0.0,-1.046499,0.0,300,300,full_logistic
fomc,llama,expert_only,100,129.0,4.098749,0.105454,0.060204,0.092187,300,300,full_logistic
fomc,llama,expert_only,100,167.0,3.987797,0.102083,0.141668,0.087777,300,300,full_logistic
fomc,llama,expert_only,100,215.0,4.218945,0.106296,0.378853,0.097157,300,300,full_logistic
fomc,llama,expert_only,100,278.0,4.113344,0.11673,0.206892,0.093866,300,300,full_logistic
fomc,llama,expert_only,100,359.0,4.124083,0.107837,0.36528,0.096232,300,300,full_logistic
fomc,llama,expert_only,100,463.0,3.973075,0.098643,0.211667,0.086027,300,300,full_logistic
fomc,llama,expert_only,100,598.0,4.12114,0.11294,0.233314,0.096368,300,300,full_logistic
fomc,llama,expert_only,100,772.0,4.335131,0.121168,0.317907,0.097038,300,300,full_logistic
fomc,llama,expert_only,100,997.0,3.971282,0.098701,0.256057,0.088884,300,300,full_logistic
fomc,llama,dsl,100,129.0,3.467637,0.08198,-0.023955,0.078708,300,300,full_logistic
fomc,llama,dsl,100,167.0,3.250676,0.074108,0.024043,0.074818,300,300,full_logistic
fomc,llama,dsl,100,215.0,3.394603,0.078919,0.207615,0.07724,300,300,full_logistic
fomc,llama,dsl,100,278.0,3.258248,0.07776,0.073557,0.070955,300,300,full_logistic
fomc,llama,dsl,100,359.0,3.255279,0.076724,0.197752,0.077533,300,300,full_logistic
fomc,llama,dsl,100,463.0,3.195855,0.074144,0.088993,0.070428,300,300,full_logistic
fomc,llama,dsl,100,598.0,3.154356,0.078322,0.045508,0.070692,300,300,full_logistic
fomc,llama,dsl,100,772.0,3.321445,0.083261,0.031342,0.070229,300,300,full_logistic
fomc,llama,dsl,100,997.0,3.142348,0.074287,0.124968,0.071657,300,300,full_logistic
fomc,llama,ppi,100,129.0,20.451876,0.779281,3.1733,0.484211,300,300,full_logistic
fomc,llama,ppi,100,167.0,10.827697,0.393898,1.573421,0.267983,300,300,full_logistic
fomc,llama,ppi,100,215.0,7.729204,0.25879,0.748752,0.17193,300,300,full_logistic
fomc,llama,ppi,100,278.0,7.075791,0.254101,0.868767,0.162783,300,300,full_logistic
fomc,llama,ppi,100,359.0,7.308369,0.292095,0.898413,0.190714,300,300,full_logistic
fomc,llama,ppi,100,463.0,6.422245,0.255074,0.50395,0.154452,300,300,full_logistic
fomc,llama,ppi,100,598.0,5.52915,0.200828,0.392171,0.136407,300,300,full_logistic
fomc,llama,ppi,100,772.0,4.942046,0.153096,0.081921,0.107829,300,300,full_logistic
fomc,llama,ppi,100,997.0,4.827981,0.160151,0.415687,0.120095,300,300,full_logistic
fomc,llama,ppipp,100,129.0,3.624331,0.086208,-0.026146,0.082609,300,300,full_logistic
fomc,llama,ppipp,100,167.0,3.427404,0.079257,0.031547,0.077719,300,300,full_logistic
fomc,llama,ppipp,100,215.0,3.635646,0.087161,0.239623,0.082735,300,300,full_logistic
fomc,llama,ppipp,100,278.0,3.487857,0.091636,0.088423,0.078849,300,300,full_logistic
fomc,llama,ppipp,100,359.0,3.478455,0.083958,0.240011,0.080962,300,300,full_logistic
fomc,llama,ppipp,100,463.0,3.352982,0.077603,0.087797,0.072774,300,300,full_logistic
fomc,llama,ppipp,100,598.0,3.401164,0.086462,0.07862,0.078258,300,300,full_logistic
fomc,llama,ppipp,100,772.0,3.609153,0.094288,0.140896,0.078801,300,300,full_logistic
fomc,llama,ppipp,100,997.0,3.303113,0.077067,0.137168,0.074067,300,300,full_logistic
