dataset,llm,method,n_expert,sRMSE_beta2,sRMSE_beta2_se,bias_beta2,bias_beta2_se,sRMSE_eucl,sRMSE_eucl_se,n_reps,n_valid,phase
cuad,gpt54,ppipp,20,1.16301,0.065895,0.223484,0.065895,1.439741,0.051264,300,300,high_variance
cuad,gpt54,ppipp,26,0.873264,0.050279,0.064877,0.050279,1.12906,0.034348,300,300,high_variance
cuad,gpt54,ppipp,33,0.71843,0.041101,0.096697,0.041101,0.968993,0.033364,300,300,high_variance
cuad,gpt54,ppipp,43,0.649959,0.036872,0.120776,0.036872,0.849706,0.022291,300,300,high_variance
cuad,gpt54,ppipp,56,0.567499,0.032691,0.03807,0.032691,0.731131,0.019868,300,300,high_variance
cuad,gpt54,ppipp,72,0.502331,0.028985,0.017016,0.028985,0.633614,0.017257,300,300,high_variance
cuad,gpt54,ppipp,93,0.421336,0.024171,-0.047519,0.024171,0.542733,0.014119,300,300,high_variance
cuad,gpt54,ppipp,120,0.349324,0.020102,-0.028215,0.020102,0.448528,0.012248,300,300,high_variance
cuad,gpt54,ppipp,155,0.299963,0.017012,-0.056196,0.017012,0.399023,0.010176,300,300,high_variance
cuad,gpt54,ppipp,200,0.281913,0.016126,-0.038245,0.016126,0.364689,0.009119,300,300,high_variance
