dataset,llm,method,n_expert,sRMSE_eucl,sRMSE_eucl_se,bias_eucl,bias_eucl_se,n_reps,n_valid,phase
misogynistic,deepseek,llm_only,,0.866796,0.0,-4.390955,0.0,300,300,full_logistic
misogynistic,deepseek,expert_only,20.0,1.341821,0.02729,3.347763,1.112836,300,300,full_logistic
misogynistic,deepseek,expert_only,26.0,1.220792,0.029747,6.086742,1.074837,300,300,full_logistic
misogynistic,deepseek,expert_only,33.0,0.990186,0.024031,1.65413,0.764522,300,300,full_logistic
misogynistic,deepseek,expert_only,43.0,0.829,0.019549,2.926447,0.644632,300,300,full_logistic
misogynistic,deepseek,expert_only,56.0,0.727745,0.017291,1.530849,0.480688,300,300,full_logistic
misogynistic,deepseek,expert_only,72.0,0.636149,0.014185,2.808504,0.434328,300,300,full_logistic
misogynistic,deepseek,expert_only,93.0,0.508213,0.008607,1.676805,0.302765,300,300,full_logistic
misogynistic,deepseek,expert_only,120.0,0.444014,0.006749,0.79436,0.23959,300,300,full_logistic
misogynistic,deepseek,expert_only,155.0,0.39621,0.005304,0.566881,0.186422,300,300,full_logistic
misogynistic,deepseek,expert_only,200.0,0.359725,0.004372,0.510013,0.148528,300,300,full_logistic
misogynistic,deepseek,dsl,20.0,0.92356,0.005285,0.717387,0.162653,300,300,full_logistic
misogynistic,deepseek,dsl,26.0,0.909069,0.004646,1.077741,0.14058,300,300,full_logistic
misogynistic,deepseek,dsl,33.0,0.896407,0.003701,0.696444,0.116951,300,300,full_logistic
misogynistic,deepseek,dsl,43.0,0.89543,0.003184,0.642167,0.099196,300,300,full_logistic
misogynistic,deepseek,dsl,56.0,0.887003,0.003152,0.555258,0.09435,300,300,full_logistic
misogynistic,deepseek,dsl,72.0,0.884855,0.002966,0.855981,0.086365,300,300,full_logistic
misogynistic,deepseek,dsl,93.0,0.876219,0.002767,0.849362,0.076659,300,300,full_logistic
misogynistic,deepseek,dsl,120.0,0.882444,0.002155,0.748131,0.07145,300,300,full_logistic
misogynistic,deepseek,dsl,155.0,0.881022,0.002093,0.723958,0.062074,300,300,full_logistic
misogynistic,deepseek,dsl,200.0,0.877903,0.001798,0.742774,0.052418,300,300,full_logistic
misogynistic,deepseek,ppi,20.0,2.895439,0.135122,11.444243,2.499942,300,300,full_logistic
misogynistic,deepseek,ppi,26.0,2.371129,0.105174,11.619606,2.328859,300,300,full_logistic
misogynistic,deepseek,ppi,33.0,1.82203,0.072219,8.543866,1.573657,300,300,full_logistic
misogynistic,deepseek,ppi,43.0,1.394819,0.046882,6.564301,1.197401,300,300,full_logistic
misogynistic,deepseek,ppi,56.0,1.250749,0.038857,6.308499,1.115025,300,300,full_logistic
misogynistic,deepseek,ppi,72.0,1.243536,0.037461,7.881745,1.108442,300,300,full_logistic
misogynistic,deepseek,ppi,93.0,1.027871,0.02634,5.731989,0.864928,300,300,full_logistic
misogynistic,deepseek,ppi,120.0,0.907204,0.017095,4.643839,0.661683,300,300,full_logistic
misogynistic,deepseek,ppi,155.0,0.828774,0.015018,3.581282,0.496315,300,300,full_logistic
misogynistic,deepseek,ppi,200.0,0.785143,0.011967,2.564135,0.344394,300,300,full_logistic
misogynistic,deepseek,ppipp,20.0,0.84964,0.004919,0.770149,0.244289,300,300,full_logistic
misogynistic,deepseek,ppipp,26.0,0.832775,0.004248,1.210206,0.216073,300,300,full_logistic
misogynistic,deepseek,ppipp,33.0,0.817628,0.003781,0.702776,0.193204,300,300,full_logistic
misogynistic,deepseek,ppipp,43.0,0.802614,0.003033,0.920311,0.165305,300,300,full_logistic
misogynistic,deepseek,ppipp,56.0,0.789616,0.002601,0.778496,0.152736,300,300,full_logistic
misogynistic,deepseek,ppipp,72.0,0.783027,0.002386,1.210677,0.143328,300,300,full_logistic
misogynistic,deepseek,ppipp,93.0,0.781104,0.002086,0.928455,0.123276,300,300,full_logistic
misogynistic,deepseek,ppipp,120.0,0.775091,0.001827,0.656206,0.110065,300,300,full_logistic
misogynistic,deepseek,ppipp,155.0,0.772974,0.001616,0.594936,0.093749,300,300,full_logistic
misogynistic,deepseek,ppipp,200.0,0.770155,0.001436,0.595743,0.07725,300,300,full_logistic
